Name,English,Translation,Restrictions,Comment
BackgroundLayer_VSpeed,Vertical Speed,Velocidade vertical,,Numeric textbox label for vertical scroll speed
BackgroundLayer_VTile,Vertical Tile,Tile vertical,,Checkbox label for vertical tiling
Breakpoints,Breakpoints,Pontos de interrupção,,Breakpoints
Breakpoint_Delete,Delete Breakpoint,Excluir ponto de interrupção,,delete breakpoint menu option
Breakpoint_GotoCode,Go To Code,Ir para código,,breakpoint show code menu option
Breakpoint_MenuToggle,Toggle Breakpoint,Alternar ponto de interrupção,,toggle breakpoint menu option
Breakpoint_Help,"There are no breakpoints to display.\nTo place one, press F9 on the desired line in a code editor.","Não há pontos de interrupção para exibir.\nPara posicionar um, pressione F9 na linha desejada em um editor de código.",,Breakpoint help text to be displayed when there are no breakpoints
Build_FailedCompile,ERROR: Project failed to compile: error code {0},ERRO: Não foi possível compilar o projeto: código de erro {0},,Error message when the project fails to compile
Build_FailedDeploy,ERROR: Project failed to deploy: error code {0},ERRO: Não foi possível implementar o projeto: código de erro {0},,Error message when the project fails to deploy
Build_FailedRun,ERROR: Project failed to run: error code {0},ERRO: Não foi possível executar o projeto: código de erro {0},,Error message when the project fails to run
Button_Add,Add,Adicionar,,Add button
Button_Cancel,Cancel,Cancelar,,cancel button
Button_Delete,Delete,Excluir,,Delete button
Button_Done,Done,Concluído,,Done button
Button_Import,Import,Importar,,import button label
Button_Manage,Manage,Gerenciar,,Manage button
Button_No,No,Não,,No
Button_OK,OK,OK,,ok button
Button_Rename,Rename,Renomear,,Rename button
Button_Resize,Resize,Redimensionar,,resize button label
Button_Scale,Scale,Dimensionar,,Image editor - scale button
Button_Yes,Yes,Sim,,Yes
Button_Next,Next,Avançar,,next button label
Button_Create,Create,Criar,,create button label
Button_Apply,Apply,Aplicar,,apply button label
Button_Remove_All,Remove All,Remover tudo,,button label - remove all
Dialog_ResetLayout_Title,Reset Layout,Reiniciar Layout,,Reset layout dialog title
Dialog_ResetLayout,Resetting the project layout will close any open resources. Are you sure you want to reset the layout?,Reiniciar o layout do projeto fechará os recursos abertos. Tem certeza de que deseja reiniciar o layout?,,Dialog message reset layout
Dialog_ResetLayout_ChoicePref,Automatic response to resetting the project layout,Resposta automática para reiniciar o layout do projeto,,Default reset layout dialog choice
LicenseNotification_TrialExpiring,Your trial is due to expire in {0} days,A avaliação expirará em {0} dias,,Trial licence expiry notification
LicenseNotification_Expiring,Your licence is due to expire in {0} days,A licença expirará em {0} dias,,Licence expiry notification
LicenseNotification_BuyNow,Buy Now,Comprar agora,,Buy Now label
LicenseNotification_ButtonBuyNow,BUY NOW,COMPRAR AGORA,,BUY NOW label
IDE_License_Label,Your licence is due to expire in {0} days,A licença expirará em {0} dias,,IDE licence label
IDE_TrialLicense_Label,Your trial is due to expire in {0} days,A avaliação expirará em {0} dias,,IDE trial licence label
Certificate_GenerateSucceeded,Successfully created certificate file: {0},Arquivo de certificado criado com sucesso: {0},,certificate create success
Certificate_GenerateFailed,Failed to create certificate file: {0},Falha na criação do arquivo de certificado: {0},,certificate create failed
Certificate_FileAlreadyExists,Certificate file '{0}' already exists; please choose a new filename,O arquivo de certificado '{0}' já existe. Escolha um novo nome para o arquivo,,certificate file exists
Certificate_RequiredFieldsMissing,Name and Password fields must be set,É necessário definir os campos Nome e Senha,,create certificate missing fields
Certificate_FileMissing,Unable to find certificate file '{0}',Não foi possível encontrar o arquivo de certificado '{0}',,certificate file missing
Certificate_Test_Title,Certificate Check,Verificação de certificado,,certificate test title
Certificate_PasswordFail,Password is NOT valid for certificate,A senha NÃO é valida para o certificado,,certificate password fail
Certificate_PasswordOK,Password is valid for certificate,A senha é valida para o certificado,,certificate password ok
CertProperties_Heading,Set .pem certificate file and password,Definir senha e arquivo de certificado .pem,,certificate properties heading
CertProperties_Heading2,(you can use an existing GameMaker marketplace certificate),(você pode usar um certificado de marketplace existente do GameMaker),,certificate properties heading 2
CertProperties_CertificateFile,Certificate File:,Verificar arquivo:,,certificate file label
CertProperties_CertificatePassword,Certificate Password:,Verificar senha:,,certificate password label
CertProperties_Check,Check,Verificar,,certificate properties check certificate button label
CertProperties_CheckTooltip,Check that the password is valid for the selected certficate file,Verifique se a senha é valida para o arquivo de certificado selecionado,,certificate properties check tooltip
CertProperties_CreateInfoLabel,"If you don't have a certificate, you can create one:","Se não tiver um certificado, você poderá criar um:",,certificate properties create info
CertProperties_CreateNewCertificate,Create new certificate,Criar certificado,,certificate properties create new certificate button label
CertProperties_CreateCertificate,Create Certificate,Criar certificado,,certificate properties create certificate button label
CertProperties_EnterCertDetails,Enter new certificate details:,Inserir novas informações de certificado:,,certificate properties enter certificate details
CertProperties_PublisherName,Publisher Name:,Nome do publisher:,,cert properties author name
CertProperties_CreatePublisherAccount,Create Publisher Account,Criar conta de publisher,,create publisher account button label
CodeWindow_2Column,2 columns,2 colunas,,Document window layout menu option - 2columns
CodeWindow_3Column,3 columns,3 colunas,,Document window layout menu option - 3 columns
CodeWindow_Fullscreen,Fullscreen workspace tab,Guia do espaço de trabalho em tela cheia,,Document window layout menu option - fullscreen workspace tab
CodeWindow_Menu_Help,Keyword help,Ajuda com palavra-chave,,Code window help menu option
CodeWindow_Menu_ShowResource,Show resource,Mostrar recurso,,Code window show resource menu option
CodeWindow_SingleColumn,Single pane,Painel único,,Document window layout menu option - 1 column
CodeWindow_Title,Code,Código,,fullscreen code editor workspace tab title
CodeWindow_RestoreToWorkspace,Restore to Workspace,Restaurar no espaço de trabalho,,code editor restore to workspace context menu option
CodeWindow_GotoObject,Go to Object,Ir para objeto,,code editor go to object context menu option
CodeWindow_AddEvent,Add/Open Event,Adicionar/abrir evento,,code editor event script add event context menu option
CodeWindow_OpenInheritedEvent,Open Inherited Event,Abrir evento herdado,,open inherited event context menu option
GotoLine_Title,Go To Line,Ir para linha,,goto line dialog title
GotoLine_Label,Line Number ({0} - {1}),Número da linha ({0} - {1}),,goto line label
CompileErrors,Compile Errors,Compilar erros,,Compile Errors tab title
CompileErrors_NoErrors,There are no compile errors to show!,Não há erros compilados para ser exibidos!,,No compile errors message
Configuration,Configuration,Configuração,,Configuration
Configuration_Select,Select Configuration,Selecionar configuração,,Window title for config select
Configurations,Configurations,Configurações,,Configurations
Configurations_Add,Add New Configuration,Adicionar nova configuração,,Add configuration window title
Configurations_Delete,Are you sure you want to delete configuration '{0}' and all of its children?,Tem certeza de que deseja excluir a configuração '{0}' e todas as secundárias a ela?,,Confirm for deleting a configuration
Configurations_Delete_OtherConfigs,Are you sure? Deleting configuration '{0}' will also delete the following configurations: '{1}'.,Tem certeza? Excluir a configuração '{0}' também excluirá as configurações a seguir: '{1}'.,,Warning about deleting a configuration deleting child configs
Configurations_DeleteError,Cannot delete configuration '{0}',Não é possível excluir a configuração '{0}',,Cannot delete a configuration error message
Configurations_DuplicateEntryError,Cannot duplicate existing configuration name,Não é possível duplicar o nome da configuração existente,,Configuration name cannot be duplicated error message
Configurations_InvalidLicenseError,Cannot create configurations with GameMaker Trial,Não é possível criar configurações com a versão de avaliação do GameMaker,,Cannot create configurations with the Trial version of GameMaker error message
Configurations_InvalidNameError,The configuration name '{0}' is not valid,O nome de configuração '{0}' não é válido,,Configuration name provided is invalid
Configurations_Manage,Manage Configurations,Gerenciar configurações,,Manage Configurations window title
Configurations_NameEmptyError,New configuration name cannot be empty,O nome de uma nova configuração não pode estar vazio,,Configuration name cannot be empty error message
Configurations_NewName,New Configuration Name,Novo nome de configuração,,New configuration label
Configurations_Parent,Parent Configuration,Configuração do pai,,Choose parent configuration label
Configurations_Promote,Promote,Promover,,Promotion of a config up the config hierarchy
Configurations_Rename,Rename Configuration,Renomear configuração,,Rename configuration
Configurations_RenameError,Cannot rename '{0}' configuration,Não é possível renomear a configuração '{0}',,Configuration name cannot be renamed error message
Configurations_ConfirmPromote,Are you sure? Promoting a configuration cannot be undone,Tem certeza? Não é possível desfazer a ação de promover uma configuração,,Confirm the user really wants to promote a config
ContextMenu_AddMenuEntry,Add Menu Entry,Adicionar entrada de menu,,Context menu option to add a menu entry at the end of the context menu
ContextMenu_AddMenuEntryAfter,Add Menu Entry Below,Adicionar entrada de menu abaixo,,Context menu option to add a menu entry below the selected entry
ContextMenu_AddMenuEntryBefore,Add Menu Entry Above,Adicionar entrada de menu acima,,Context menu option to add a menu entry above the selected entry
ContextMenu_AddMenuSeparatorAfter,Add Menu Separator Below,Adicionar separador de menu abaixo,,Context menu option to add a separator below the selected entry
ContextMenu_AddMenuSeparatorBefore,Add Menu Separator Above,Adicionar separador de menu acima,,Context menu option to add a separator above the selected entry
ContextMenu_AddSubMenuEntry,Add Sub Menu Entry,Adicionar subentrada de menu,,Context menu option to add a sub menu entry at the end of the context menu
ContextMenu_AddSubMenuEntryAfter,Add Sub Menu Entry Below,Adicionar subentrada de menu abaixo,,Context menu option to add a sub menu entry before the selected entry
ContextMenu_AddSubMenuEntryBefore,Add Sub Menu Entry Above,Adicionar subentrada de menu acima,,Context menu option to add a sub menu entry after the selected entry
ContextMenu_MoveEntryDown,Move Menu Item Down,Mover item do menu para baixo,,Context menu option to move a menu entry or separator down
ContextMenu_MoveEntryUp,Move Menu Item Up,Mover item do menu para cima,,Context menu option to move a menu entry or separator up
Dialog_AreYouSure,Are you sure?,Tem certeza?,,"Generic ""Are you sure?"" dialog message"
Dialog_Confirm,Confirm,Confirmar,,"Dialog ""confirm"" heading"
Dialog_DeleteEvent_Query,Are you sure you want to remove the event with all its actions?,Tem certeza de que deseja remover o evento com todas as ações dele?,,Delete event dialog confirmation query
Dialog_CutEvent_Query,Are you sure you want to cut the selected event?,Tem certeza de que deseja cortar o evento selecionado?,,Cut event dialog confirmation query
Dialog_DeleteEvent_Query_Multiple,Are you sure you want to remove {0} events with all their actions?,Tem certeza de que deseja remover {0} eventos com todas as ações deles?,,Delete multiple event dialog confirmation query
Dialog_DeleteFrame_Query,Delete the selected frames?,Excluir estruturas selecionadas?,,image editor delete frames confirm query
Dialog_PasteEvent_NotReady,The event is still being copied. Please try pasting again in a few seconds.,O evento ainda está sendo copiado. Tente colar novamente em alguns segundos.,,Not ready to paste yet message
Dialog_DontShowAgain,Don't show this message again,Não mostrar esta mensagem novamente,,Message next to checkbox to allow the user to choose not to see this popup in future
Dialog_Error,Error,Erro,,error dialog title
Dialog_NotReady,Not Ready,Não está pronto,,not ready dialog title
Dialog_Success,Success,Sucesso,,success dialog title
Dialog_Invalid,Invalid,Inválida,,Dialog caption text for invalid input
Dialog_InvalidInput,Invalid input. Please provide the required information.,Entrada inválida Forneça a informação necessária.,,A dialog message for invalid input in dialogs
Dialog_SaveChangesToX,Save the changes to {0}?,Salvar as alterações em {0}?,,Save changes to X query
Dialog_Warning,Warning,Aviso,,"Dialog ""Warning"" title"
DialogEditor_AddContextMenu,Add Context Menu,Adicionar menu de contexto,,Context menu option to add a context menu to the selected gadget
DialogEditor_Cell,Grid Cell,Célula da grade,,Layout Hierarchy heading for a grid cell group
DialogEditor_ChildGadgets,Child Gadgets,Gadgets-filhos,,Layout Hierarchy heading for a child gadgets group
DialogEditor_ChildWindows,Child Windows,Janelas-filhas,,Layout Hierarchy heading for a child windows group
DialogEditor_ClearLayoutList,Clear List,Limpar lista,,Button label for clearing the open layout list
DialogEditor_Client,Client Panel,Painel do cliente,,Layout Heirarchy heading for a client panel (window or tab)
DialogEditor_ClippedGadget,Clip To Parent,Colar no pai,,context menu option for setting if a gadget is clipped within its parent or not
DialogEditor_ColourDialog,Colour Dialog,Diálogo de cores,,layout hierarchy label for a colour dialog window
DialogEditor_ColourSelected,Selected Colour Display,Exibição de cores selecionada,,layout hierarchy label for the selected colour display
DialogEditor_ColumnSplitter,Grid Column Splitter,Divisor de coluna da grade,,Layout Heirarchy heading for a grid column splitter
DialogEditor_ColumnDockSplitter,Grid Column Dock Splitter,Divisor de encaixe da coluna da grade,,Layout Heirarchy heading for a grid column dock splitter
DialogEditor_RowDockSplitter,Grid Row Dock Splitter,Divisor de encaixe da linha da grade,,Layout Heirarchy heading for a grid row dock splitter
DialogEditor_GridSplitter,Grid Splitter,Divisor da grade,,gadget properties heading for a grid splitter
DialogEditor_DockSplitter,Grid Dock Splitter,Divisor de encaixe da grade,,gadget properties heading for a grid dock splitter
DialogEditor_ContextMenu,Context Menu,Menu de contexto,,Layout Heirarcy heading for a context menu
DialogEditor_CopyGadget,Copy Gadget,Copiar Gadget,,menu entry for copying a gadget to clipboard
DialogEditor_CutGadget,Cut Gadget,Cortar Gadget,,menu entry for cutting a gadget to clipboard
DialogEditor_DeleteGadget,Delete Gadget,Excluir Gadget,,menu entry for deleting the currently highlighted gadget
DialogEditor_DeleteLayout,Delete Layout,Excluir Layout,,Dialog editor delete layout menu entry
DialogEditor_DeleteLayout_AreYouSure,Are you sure you want to delete this layout?,Tem certeza de que deseja excluir este layout?,,Check the user really wants to delete the layout
DialogEditor_DuplicateLayoutName,Dialog Editor: Duplicate Layout Name,Editor de diálogo: Duplicar nome de layout,,log prompt for user to indicate the layout name is already in use
DialogEditor_DuplicateStyleName,A duplicate of stylename '{0}' was found in\n'{1}'\nthe style will continue to be saved in\n'{2}',Uma duplicata de um nome de estilo '{0}' foi encontrada em\n'{1}'\no estilo continuará sendo salvo em\n'{2}',,warning message that a duplicate of a style name was found but will be ignored
DialogEditor_Error,Error,Erro,,dialog editor error box title
DialogEditor_FailedToOpenJSON,Dialog Editor: Failed to open .json file: '{0}',Editor de diálogo: Não foi possível abrir o arquivo .json: '{0}',,The .json file selected failed to load
DialogEditor_FileBrowse,Browse...,Navegar...,,browse for filepath
DialogEditor_FileName,File name:,Nome do arquivo:,,layout file name
DialogEditor_FlattenSubLayout,Flatten SubLayout,Nivelar SubLayout,,Context menu/menu bar entry for flattening a sub layout within a layout hierarchy
DialogEditor_Gadgets,Gadgets,Gadgets,,Layout Hierarchy heading for a gadgets group
DialogEditor_GUIBase,GUI Base,Base GUI,,gadget properties heading for properties coming from the GUIBase class
DialogEditor_GUIStyle,Style,Estilo,,Gadget properties heading for the guistyle class properties
DialogEditor_Hierarchy,Layout Hierarchy,Hierarquia do layout,,the title for the layout hierarchy window
DialogEditor_HighlightedGadgetInfo,"relative position: ({0}px, {1}px) dimension: ({2}px, {3}px)","posição relativa: ({0}px, {1}px) dimensão: ({2}px, {3}px)",,display position and dimension of the currently highlighted gadget
DialogEditor_HSVTextEntry,HSV Input,Entrada HSV,,layout hierarchy label for the HSV input boxes
DialogEditor_InvalidJSON,The style '{0}' is not a valid json primitive. Please amend or revert the style. No changes will be saved.,O estilo '{0}' não é um primitivo json válido. Corrija ou reverta o estilo. Nenhuma alteração será salva.,,Error message when the user attempts to save a broken json style
DialogEditor_LabelAndIconCollection,Name And Icon,Nome e ícone,,Gadget properties heading for the LabelAndIcon class properties
DialogEditor_Layout,Layout,Layout,,Gadget properties heading for the basic layout properties group
DialogEditor_LayoutName,Layout name:,Nome do layout:,,layout name
DialogEditor_ListBoxItems,List Items,Itens da lista,,The layout hierarchy label for the list items
DialogEditor_LoadLayoutXML,Load Layout File,Carregar arquivo de layout,,Button prompt for loading a layout xml file
DialogEditor_MenuBarEntry,Menu Bar Entry,Entrada da barra de menu,,layout hierarchy label for menubarentry gadget
DialogEditor_MenuEntry,Menu Entry,Entrada do menu,,Layout Hierarchy heading for a menu entry
DialogEditor_NewLayout,New Layout,Novo layout,,Dialog editor new layout menu entry
DialogEditor_Node,Tree View Node,Nó de exibição em árvore,,Tree view node label in the gadget layout hierarchy
DialogEditor_NoJSONSelected,Dialog Editor: No JSON File Selected,Editor de diálogo: Nenhum arquivo JSON foi selecionado,,There was no .json file selected by the user
DialogEditor_NoLayoutSelected,Dialog Editor: No Layout Selected,Editor de diálogo: Nenhum Layout foi selecionado,,log prompt for user to indicate no layout was selected
DialogEditor_NoXMLSelected,Dialog Editor: No XML File Selected,Editor de diálogo: Nenhum arquivo XML foi selecionado,,log prompt for user to indicate no xml file was selected
DialogEditor_OpenLayout,Open Layout,Abrir layout,,Dialog editor open layout menu entry
DialogEditor_OverridingStyleFile,The style name '{0}' is currently registered to\n'{2}'\nbut will now be saved to\n'{1}',"O nome do estilo '{0}' está registrado atualmente em\n'{2}'\n, mas não será salvo em\n'{1}'",,Message when the user overrides a styles save file
DialogEditor_PasteGadget,Paste Gadget,Colar Gadget,,menu entry for pasting a gadget from clipboard
DialogEditor_Properties,Gadget Layout Properties,Propriedades do layout do Gadget,,the title for the layout properties window
DialogEditor_RadioGroup,Radio Button Group,Grupo de Botões de Opção,,Layout hierarchy display name for radio button group
DialogEditor_ReloadImages,Reload Images,Recarregar imagens,,menu bar entry for reloading all images in the dialog editor
DialogEditor_RemoveTestLayout,Remove Active Test Layouts,Remover layouts de teste ativos,,Menu option to remove any active test layout windows from the dialog editor
DialogEditor_RevertAllStyles,Revert All Styles To Last Save,Reverter todos os estilos para o último salvo,,Revert the all the currently open styles to version on disk
DialogEditor_RevertAllStylesToOriginal,Revert All Styles To Original State,Reverter todos os estilos para o estado original,,Revert the all the currently open styles to version of unmodified file on disk
DialogEditor_RevertStyle,Revert Style To Last Save,Reverter estilo para o último salvo,,Revert the currently active style to version on disk
DialogEditor_RevertStyleToOriginal,Revert Style To Original State,Reverter estilo para o estado original,,Revert the currently active style to version of unmodified file on disk
DialogEditor_RGBATextEntry,RGBA Input,Entrada RGBA,,layout hierarchy label for the RGBA input boxes
DialogEditor_RowSplitter,Grid Row Splitter,Divisor de linha da grade,,Layout Heirarchy heading for a grid row splitter
DialogEditor_SaveAllStyles,Save All Styles,Salvar todos os estilos,,Menu option to save all open styles to file
DialogEditor_SaveAsLayout,Save Layout As...,Salvar layout como...,,Dialog editor save as layout menu entry
DialogEditor_SaveFailed,Dialog Editor: Save failed due to error: {0} - {1},Editor de diálogo: Não foi possível salvar devido ao erro: {0} - {1},,lop propmt for user to indicate the save failed
DialogEditor_SaveLayout,Save Layout,Salvar layout,,Dialog editor save layout menu entry
DialogEditor_SaveStyle,Save Style,Salvar estilo,,Menu option to save a style to file
DialogEditor_SaveStyleAs,Save Style As...,Salvar estilo como...,,Menu option to save a style to a different file or with a different name
DialogEditor_ScrollPanel,Scroll Panel,Rolar Painel,,layout hierarchy display name for scroll panel
DialogEditor_SelectContextMenu,Edit Context Menu,Editar menu de contexto,,Context menu option to select the context menu for the selected gadget so it can be edited
DialogEditor_SelectSaveFile,Select the file to save the style to. If the file doesn't already contain the style definition it will search all files within its folder.\nUse 'Save Style As...' to explicitly override save file,"Selecione o arquivo em que deseja salvar o estilo. Se o arquivo ainda não contiver a definição de estilo, ele pesquisará todos os arquivos na pasta.\nUse ""Salvar estilo como..."" para substituir explicitamente o arquivo salvo",,Information about selecting a save file. Informs the user that if the file they have chosen doesn't already include the stylename it will search for the file that does inside the parent folder
DialogEditor_StyleEditor,Style Editor,Editor de estilo,,the title for the style editor window
DialogEditor_StyleName,Style name:,Nome do estilo:,,style name
DialogEditor_StyleNotFound,The style wasn't found in this folder. It will append to the selected file unless an alternative is selected.,"O estilo não foi encontrado nesta pasta. Ele será anexado ao arquivo selecionado, a menos que uma alternativa seja selecionada.",,Warning message that the style wasnt' found so it will be appended to the end of the given style instead
DialogEditor_SubMenuEntry,Sub Menu Entry,Subentrada de menu,,Layout hierarchy label for a sub menu entry
DialogEditor_TabControl,Tab Control Panel,Painel de controle da guia,,Gadget toolbox display name for tab control
DialogEditor_TabItem,Tab,Guia,,Layout Heirarchy heading for a tab
DialogEditor_TestLayout,Test Layout,Layout de teste,,Dialog editor test layout menu entry
DialogEditor_Title,Dialog Editor,Editor de diálogo,,title for the dialog editor window
DialogEditor_Toolbox,Gadget Toolbox,Caixa de ferramentas do Gadget,,title for the gadget toolbox window
DialogEditor_TreeViewNode,TreeViewNode,TreeViewNode,,Dialog editor TreeViewNode
DialogEditor_Warning,Warning,Aviso,,warning message box title
Edit_Menu_FindResource,Find Resource,Encontrar recurso,,"Edit menu ""FindResource"""
Edit_Menu_Redo,Redo,Refazer,,Redo menu entry
Edit_Menu_Search,Search & Replace,Pesquisar e substituir,,"Edit menu ""Search & Replace"""
Edit_Menu_Undo,Undo,Desfazer,,Undo menu entry
Error_AnimBlendClone,{0} does not implement ICloneable,{0} não implementa ICloneable,,Any class that is used in the animation system must implement ICloneable
Error_CursorManagerDuplicateName,Attempting to add a cursor using image {1} with duplicated id {0} please assign a different name,"Quando tentar adicionar um cursor usando a imagem {1} com ID duplicado {0}, atribua um nome diferente",,Multiple cursors have been added with the same reference name
Error_CursorManagerFailedLoad,Attempted to load cursor {1} but received error '{0}',Tentativa de carregar o cursor {1} que resultou no erro '{0}',,File load failed for cursor image
Error_CursorManagerLoadingInfoMissing,Attempting to load cursor {0} but can't find loading info,Tentativa de carregar o cursor {0} em que não foi possível carregar informações,,The loading callback for a cursor can't find the loading hotspot info
Error_GadgetToolboxFailedLoad,Attempted to load gadget toolbox info but received error '{0}' - '{1}',Tentativa de carregar as informações da caixa de ferramentas do Gadget que resultou no erro '{0}' - '{1}',,Failed to load the gadget toolbox list
Error_GadgetToolboxInvalidGadget,Attempted to add gadget '{0}' to toolbox but it isn't registered with the layout manager,Tentativa de adicionar o gadget '{0}' à caixa de ferramentas que não está registrado no gerenciador de layout,,Invalid gadget specified in gadget toolbox list
Error_Cursors,Cursor Error,Erro de cursor,,Cursor error warning title
Error_GUILayout_AnchorRequiresParentPos,"A parent reliant anchor (bottom or right) has been set with no parent gadget, try setting the dimension instead",Uma âncora dependente pai (inferior ou direita) foi definida sem nenhum gadget pai. Tente definir a dimensão,,Attempted to use an bottom or right anchor when there is no parent gadget to base the position upon
Error_GUILayout_DimensionAndBothAnchors,"A dimension input has been set along with both the associated anchors, the dimension input will be ignored","Uma entrada de dimensão foi definida junto com as duas âncoras associadas, a entrada de dimensão será ignorada",,"Both the dimension and the associated anchors have been set (for instance width, top and bottom) the dimension will be calculated from the anchors not the dimension input"
Error_GUILayout_FailedCalculatePosition,"Cannot calculate actual position of gadget, too few anchors and/or dimensions are set","Não é possível calcular a posição real do gadget, há poucas âncoras e/ou dimensões definidas",,Gadget requires at least one anchor or the dimension to be set for each direction
Error_GUILayout_PercentageRequiresParentDimension,"An anchor or dimension has been set to percentage with no parent gadget, try using pixel instead",Uma âncora ou uma dimensão foi definida como porcentagem sem o gadget pai. Tente usar o pixel,,Attempted to use percentage style values when there is no parent gadget to base it upon
Error_ProjectLoadFailure,Project load failed. Unable to load {0},Falha no carregamento do projeto. Não foi possível carregar {0},,Project load failure
Error_ProjectTooNew,"This project requires a newer version of the IDE and so will not be loaded. Please update your IDE to at least the version used to create the project, then try opening it again.","Este projeto requer uma versão mais recente do IDE e, portanto, não será carregado. Atualize o IDE para, pelo menos, a versão usada para criar o projeto e tente abri-lo novamente.",,Error message for loading in a project created in a newer version
Error_StyleNotFound,"Can not set requested style, not found","Não é possível definir o estilo solicitado, não encontrado",,Trying to set a style when it hasn't been loaded/found
Error_WeakDelegateArgument,Method '{1}' on object '{0}' failed because {2},Falha no método '{1}' no objeto '{0}' por causa de {2},,Attempting to invoke a method from within a weak delegate with incorrect arguments
Error_WeakDelegateParameterCount,Method '{1}' on object '{0}' failed due to mismatching parameter count,Falha no método '{1}' no objeto '{0}' por causa de contagem de parâmetros incompatíveis,,Attempting to invoke a method from within a weak delegate with incorrect parameter count
Event_Alarm,Alarm,Alarme,,Alarm event name
Event_AlarmN,Alarm {0},Alarme {0},,Key Event Alarm N
Event_Async_AudioPlayback,Async - Audio Playback,Assíncrono: reprodução de áudio,,Asynchronous event subtype
Event_Async_AudioRecording,Async - Audio Recording,Assíncrono: gravação de áudio,,Asynchronous event subtype
Event_Async_Cloud,Async - Cloud,Assíncrono: nuvem,,Asynchronous event subtype
Event_Async_Dialog,Async - Dialog,Assíncrono: diálogo,,Asynchronous event subtype
Event_Async_HTTP,Async - HTTP,Assíncrono: HTTP,,Asynchronous event subtype
Event_Async_IAP,Async - In-App Purchase,Assíncrono: compra no aplicativo,,Asynchronous event subtype
Event_Async_ImageLoaded,Async - Image Loaded,Assíncrono: imagem carregada,,Asynchronous event subtype
Event_Async_Networking,Async - Networking,Assíncrono: rede,,Asynchronous event subtype
Event_Async_PushNotification,Async - Push Notification,Assíncrono: notificação por push,,Asynchronous event subtype
Event_Async_SaveLoad,Async - Save/Load,Assíncrono: salvar/carregar,,Asynchronous event subtype
Event_Async_Social,Async - Social,Assíncrono: social,,Asynchronous event subtype
