Name,English,Translation,Restrictions,Comment
GMStdIfExpr_Story_3,If ${expr} is false${show_input_count},Se ${expr} é false${show_input_count},,GML Visual story text
GMStdIfExpr_Story_4,If ${expr} is false on ${applyto}${show_input_count},Se ${expr} é falso em ${applyto}${show_input_count},,GML Visual story text
GMStdIfUndef_Story_1,If ${var} is undefined${show_input_count},Se ${var} é undefined${show_input_count},,GML Visual story text
GMStdIfUndef_Story_2,If ${var} is undefined on ${applyto}${show_input_count},Se ${var} é indefinido em ${applyto}${show_input_count},,GML Visual story text
GMStdIfUndef_Story_3,If ${var} is not undefined${show_input_count},Se ${var} não é undefined${show_input_count},,GML Visual story text
GMStdIfUndef_Story_4,If ${var} is not undefined on ${applyto}${show_input_count},Se ${var} não é indefinido em ${applyto}${show_input_count},,GML Visual story text
GMStdElse_Story,Else,Else,,GML Visual story text
GMStdExCode_Story_1,Execute code,Executar código,,GML Visual story text
GMStdExCode_Story_2,Execute code on ${applyto},Executar código em ${applyto},,GML Visual story text
GMStdExCode_Story_3,${overridden_name},${overridden_name},,GML Visual story text
GMStdExCode_Story_4,${overridden_name} on ${applyto},${overridden_name} em ${applyto},,GML Visual story text
GMStdExScript_Story_1,Execute ${script},Executar ${script},,GML Visual story text
GMStdExScript_Story_2,Execute ${script} on ${applyto},Executar ${script} em ${applyto},,GML Visual story text
GMStdExScript_Story_3,Execute ${script} with 1 argument,Executar ${script} com 1 argumento,,GML Visual story text
GMStdExScript_Story_4,Execute ${script} with 1 argument on ${applyto},Executar ${script} com 1 argumento em ${applyto},,GML Visual story text
GMStdExScript_Story_5,Execute ${script} with ${input_count} arguments,Executar ${script} com ${input_count} argumentos,,GML Visual story text
GMStdExScript_Story_6,Execute ${script} with ${input_count} arguments on ${applyto},Executar ${script} com ${input_count} argumentos em ${applyto},,GML Visual story text
GMStdExScript_Story_7,Execute and set ${var} to return value of ${script},Executar e definir ${var} para retornar o valor de ${script},,GML Visual story text
GMStdExScript_Story_8,Execute and set ${var} to return value of ${script} on ${applyto},Executar e definir ${var} para retornar o valor de ${script} em ${applyto},,GML Visual story text
GMStdExScript_Story_9,Execute and set ${var} to return value of ${script} with 1 argument,Executar e definir ${var} para retornar o valor de ${script} com 1 argumento,,GML Visual story text
GMStdExScript_Story_10,Execute and set ${var} to return value of ${script} with 1 argument on ${applyto},Executar e definir ${var} para retornar o valor de ${script} com 1 argumento em ${applyto},,GML Visual story text
GMStdExScript_Story_11,Execute and set ${var} to return value of ${script} with ${input_count} arguments,Executar e definir ${var} para retornar o valor de ${script} com ${input_count} argumentos,,GML Visual story text
GMStdExScript_Story_12,Execute and set ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Executar e definir ${var} para retornar o valor de ${script} com ${input_count} argumentos em ${applyto},,GML Visual story text
GMStdExScript_Story_13,Execute and set temp ${var} to return value of ${script},Executar e definir ${var} temporário para retornar o valor de ${script},,GML Visual story text
GMStdExScript_Story_14,Execute and set temp ${var} to return value of ${script} on ${applyto},Executar e definir ${var} temporário para retornar o valor de ${script} em ${applyto},,GML Visual story text
GMStdExScript_Story_15,Execute and set temp ${var} to return value of ${script} with 1 argument,Executar e definir ${var} temporário para retornar o valor de ${script} com 1 argumento,,GML Visual story text
GMStdExScript_Story_16,Execute and set temp ${var} to return value of ${script} with 1 argument on ${applyto},Executar e definir ${var} temporário para retornar o valor de ${script} com 1 argumento em ${applyto},,GML Visual story text
GMStdExScript_Story_17,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments,Executar e definir ${var} temporário para retornar o valor de ${script} com ${input_count} argumentos,,GML Visual story text
GMStdExScript_Story_18,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Executar e definir ${var} temporário para retornar o valor de ${script} com ${input_count} argumentos em ${applyto},,GML Visual story text
GMStdCallFunction_Story_1,Call ${function},Chamada ${function},,GML Visual story text
GMStdCallFunction_Story_2,Call ${function} on ${applyto},Chamada ${function} em ${applyto},,GML Visual story text
GMStdCallFunction_Story_3,Call ${function} with 1 argument,Chamada ${function} com 1 argumento,,GML Visual story text
GMStdCallFunction_Story_4,Call ${function} with 1 argument on ${applyto},Chamada ${function} com 1 argumento em ${applyto},,GML Visual story text
GMStdCallFunction_Story_5,Call ${function} with ${input_count} arguments,Chamada ${function} com ${input_count} argumentos,,GML Visual story text
GMStdCallFunction_Story_6,Call ${function} with ${input_count} arguments on ${applyto},Chamada ${function} com ${input_count} argumentos em ${applyto},,GML Visual story text
GMStdCallFunction_Story_7,Set ${var} to return value of ${function},Definir ${var} para retornar o valor de ${function},,GML Visual story text
GMStdCallFunction_Story_8,Set ${var} to return value of ${function} on ${applyto},Definir ${var} para retornar o valor de ${function} em ${applyto},,GML Visual story text
GMStdCallFunction_Story_9,Set ${var} to return value of ${function} with 1 argument,Definir ${var} para retornar o valor de ${function} com 1 argumento,,GML Visual story text
GMStdCallFunction_Story_10,Set ${var} to return value of ${function} with 1 argument on ${applyto},Definir ${var} para retornar o valor de ${function} com 1 argumento em ${applyto},,GML Visual story text
GMStdCallFunction_Story_11,Set ${var} to return value of ${function} with ${input_count} arguments,Definir ${var} para retornar o valor de ${function} com ${input_count} argumentos,,GML Visual story text
GMStdCallFunction_Story_12,Set ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Definir ${var} para retornar o valor de ${function} com ${input_count} argumentos em ${applyto},,GML Visual story text
GMStdCallFunction_Story_13,Set temp ${var} to return value of ${function},Definir ${var} temporário para retornar o valor de ${function},,GML Visual story text
GMStdCallFunction_Story_14,Set temp ${var} to return value of ${function} on ${applyto},Definir ${var} temporário para retornar o valor de ${function} em ${applyto},,GML Visual story text
GMStdCallFunction_Story_15,Set temp ${var} to return value of ${function} with 1 argument,Definir ${var} temporário para retornar o valor de ${function} com 1 argumento,,GML Visual story text
GMStdCallFunction_Story_16,Set temp ${var} to return value of ${function} with 1 argument on ${applyto},Definir ${var} temporário para retornar o valor de ${function} com 1 argumento em ${applyto},,GML Visual story text
GMStdCallFunction_Story_17,Set temp ${var} to return value of ${function} with ${input_count} arguments,Definir ${var} temporário para retornar o valor de ${function} com ${input_count} argumentos,,GML Visual story text
GMStdCallFunction_Story_18,Set temp ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Definir ${var} temporário para retornar o valor de ${function} com ${input_count} argumentos em ${applyto},,GML Visual story text
GMStdRet_Story_1,Return ${value},Retornar ${value},,GML Visual story text
GMStdRet_Story_2,Return ${value} on ${applyto},Retornar ${value} em ${applyto},,GML Visual story text
GMStdApplyTo_Story_1,Apply to ${applyto},Aplicar em ${applyto},,GML Visual story text
GMStdMacro_Story_1,Define macro ${macro} as ${value}${show_input_count},Definir macro ${macro} como ${value}${show_input_count},,GML Visual story text
GMStdMacro_Story_2,Define macro ${macro} as ${value} on ${applyto}${show_input_count},Definir macro ${macro} como ${value} em ${applyto}${show_input_count},,GML Visual story text
GMStdExit_Story,Exit the current event,Sair do evento atual,,GML Visual story text
GMStdInstCreate_Story_1,Create ${objectid} at ${dnd_pos},Criar ${objectid} em ${dnd_pos},,GML Visual story text
GMStdInstCreate_Story_2,Create ${objectid} at ${dnd_pos} on ${applyto},Criar ${objectid} em ${dnd_pos} em ${applyto},,GML Visual story text
GMStdInstCreate_Story_3,Create ${objectid} at ${dnd_pos} into ${var},Criar ${objectid} em ${dnd_pos} em ${var},,GML Visual story text
GMStdInstCreate_Story_4,Create ${objectid} at ${dnd_pos} into ${var} on ${applyto},Criar ${objectid} em ${dnd_pos} em ${var} em ${applyto},,GML Visual story text
GMStdInstCreate_Story_5,Create ${objectid} at ${dnd_pos} into temp ${var},Criar ${objectid} em ${dnd_pos} em ${var} temporário,,GML Visual story text
GMStdInstCreate_Story_6,Create ${objectid} at ${dnd_pos} into temp ${var} on ${applyto},Criar ${objectid} em ${dnd_pos} em ${var} temporário em ${applyto},,GML Visual story text
GMStdInstDestroy_Story_1,Destroy this instance,Destruir esta instância,,GML Visual story text
GMStdInstDestroy_Story_2,Destroy ${applyto} on ${applyto},Destruir ${applyto} em ${applyto},,GML Visual story text
GMStdDestroyAtPos_Story_1,Destroy instances at ${dnd_pos},Destruir instâncias em ${dnd_pos},,GML Visual story text
GMStdDestroyAtPos_Story_2,Destroy instances at ${dnd_pos} on ${applyto},Destruir instâncias em ${dnd_pos} em ${applyto},,GML Visual story text
GMStdInstChange_Story_1,Change into ${objind},Mudar para ${objind},,GML Visual story text
GMStdInstChange_Story_2,Change ${applyto} into ${objind} on ${applyto},Mudar ${applyto} para ${objind} em ${applyto},,GML Visual story text
GMStdSetAlarm_Story_1,Set alarm ${alarm} to ${steps}${show_input_count},Definir alarme ${alarm} como ${steps}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_2,Set alarm ${alarm} to ${steps} on ${applyto}${show_input_count},Definir alarme ${alarm} como ${steps} em ${applyto}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_3,Add ${steps} to alarm ${alarm}${show_input_count},Adicionar ${steps} ao alarme ${alarm}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_4,Add ${steps} to alarm ${alarm} on ${applyto}${show_input_count},Adicionar ${steps} ao alarme ${alarm} em ${applyto}${show_input_count},,GML Visual story text
GMStdGetAlarm_Story_1,Get alarm ${alarm} into ${var},Obter alarme ${alarm} em ${var},,GML Visual story text
GMStdGetAlarm_Story_2,Get alarm ${alarm} into ${var} on ${applyto},Obter alarme ${alarm} em ${var} em ${applyto},,GML Visual story text
GMStdGetAlarm_Story_3,Get alarm ${alarm} into temp ${var},Obter alarme ${alarm} em ${var} temporário,,GML Visual story text
GMStdGetAlarm_Story_4,Get alarm ${alarm} into temp ${var} on ${applyto},Obter alarme ${alarm} em ${var} temporário em ${applyto},,GML Visual story text
GMStdInstCount_Story_1,Get ${object} count into ${var},Obter ${object} contagem em ${var},,GML Visual story text
GMStdInstCount_Story_2,Get ${object} count into ${var} on ${applyto},Obter ${object} contagem em ${var} em ${applyto},,GML Visual story text
GMStdInstCount_Story_3,Get ${object} count into temp ${var},Obter ${object} contagem em ${var} temporário,,GML Visual story text
GMStdInstCount_Story_4,Get ${object} count into temp ${var} on ${applyto},Obter ${object} contagem em ${var} temporário em ${applyto},,GML Visual story text
GMStdCallUserEvent_Story_1,Call user event ${event}${show_input_count},Chamar evento do usuário ${event}${show_input_count},,GML Visual story text
GMStdCallUserEvent_Story_2,Call user event ${event} on ${applyto}${show_input_count},Chamar evento do usuário ${event} em ${applyto}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_1,Set instance variable ${dnd_set_inst_vars} to ${value}${show_input_count},Definir variável da instância ${dnd_set_inst_vars} como ${value}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_2,Set instance variable ${dnd_set_inst_vars} to ${value} on ${applyto}${show_input_count},Definir variável da instância ${dnd_set_inst_vars} como ${value} em ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_1,Get instance variable ${dnd_get_inst_vars} into ${target}${show_input_count},Obter variável da instância ${dnd_get_inst_vars} em ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_2,Get instance variable ${dnd_get_inst_vars} into ${target} on ${applyto}${show_input_count},Obter variável da instância ${dnd_get_inst_vars} em ${target} em ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_3,Get instance variable ${dnd_get_inst_vars} into temp ${target}${show_input_count},Obter variável da instância ${dnd_get_inst_vars} em ${target}${show_input_count} temporário,,GML Visual story text
GMStdGetInstanceVar_Story_4,Get instance variable ${dnd_get_inst_vars} into temp ${target} on ${applyto}${show_input_count},Obter variável da instância ${dnd_get_inst_vars} em ${target} temporário em ${applyto}${show_input_count},,GML Visual story text
GMStdSetSprite_Story_1,Set sprite to ${spriteind} at frame ${imageind},Definir Sprite como ${spriteind} em um quadro ${imageind},,GML Visual story text
GMStdSetSprite_Story_2,Set sprite to ${spriteind} at frame ${imageind} on ${applyto},Definir Sprite como ${spriteind} em um quadro ${imageind} em ${applyto},,GML Visual story text
GMStdRotSprite_Story_1,Set rotation to ${angle},Definir rotação como ${angle},,GML Visual story text
GMStdRotSprite_Story_2,Set rotation to ${angle} on ${applyto},Definir rotação como ${angle} em ${applyto},,GML Visual story text
GMStdRotSprite_Story_3,Add ${angle} to rotation,Adicionar ${angle} à rotação,,GML Visual story text
GMStdRotSprite_Story_4,Add ${angle} to rotation on ${applyto},Adicionar ${angle} à rotação em ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_1,Set animation speed to ${speed},Definir velocidade da animação como ${speed},,GML Visual story text
GMStdSpriteAnimSpd_Story_2,Set animation speed to ${speed} on ${applyto},Definir velocidade da animação como ${speed} em ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_3,Add ${speed} to animation speed,Adicionar ${speed} à velocidade da animação,,GML Visual story text
GMStdSpriteAnimSpd_Story_4,Add ${speed} to animation speed on ${applyto},Adicionar ${speed} à velocidade da animação em ${applyto},,GML Visual story text
GMStdSpriteScale_Story_1,"Scale to ${xscale},${yscale}","Dimensionar para ${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_2,"Scale to ${xscale},image_yscale","Dimensionar para ${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_3,"Scale to ${xscale},image_yscale+${yscale}","Dimensionar para ${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_4,"Scale to image_xscale,${yscale}","Dimensionar para image_xscale,${yscale}",,GML Visual story text
GMStdSpriteScale_Story_5,"Scale to image_xscale,image_yscale","Dimensionar para image_xscale,image_yscale",,GML Visual story text
GMStdSpriteScale_Story_6,"Scale to image_xscale,image_yscale+${yscale}","Dimensionar para image_xscale,image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_7,"Scale to image_xscale+${xscale},${yscale}","Dimensionar para image_xscale+${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_8,"Scale to image_xscale+${xscale},image_yscale","Dimensionar para image_xscale+${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_9,"Scale to image_xscale+${xscale},image_yscale+${yscale}","Dimensionar para image_xscale+${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_10,"Scale ${applyto} to ${xscale},${yscale} on ${applyto}","Dimensionar ${applyto} para ${xscale},${yscale} em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_11,"Scale ${applyto} to ${xscale},image_yscale on ${applyto}","Dimensionar ${applyto} para ${xscale},image_yscale em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_12,"Scale ${applyto} to ${xscale},image_yscale+${yscale} on ${applyto}","Dimensionar ${applyto} para ${xscale},image_yscale+${yscale} em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_13,"Scale ${applyto} to image_xscale,${yscale} on ${applyto}","Dimensionar ${applyto} para image_xscale,${yscale} em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_14,"Scale ${applyto} to image_xscale,image_yscale on ${applyto}","Dimensionar ${applyto} para image_xscale,image_yscale em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_15,"Scale ${applyto} to image_xscale,image_yscale+${yscale} on ${applyto}","Dimensionar ${applyto} para image_xscale,image_yscale+${yscale} em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_16,"Scale ${applyto} to image_xscale+${xscale},${yscale} on ${applyto}","Dimensionar ${applyto} para image_xscale+${xscale},${yscale} em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_17,"Scale ${applyto} to image_xscale+${xscale},image_yscale on ${applyto}","Dimensionar ${applyto} para image_xscale+${xscale},image_yscale em ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_18,"Scale ${applyto} to image_xscale+${xscale},image_yscale+${yscale} on ${applyto}","Dimensionar ${applyto} para image_xscale+${xscale},image_yscale+${yscale} em ${applyto}",,GML Visual story text
GMStdSpriteAlpha_Story_1,Set alpha to ${alpha},Definir alfa como ${alpha},,GML Visual story text
GMStdSpriteAlpha_Story_2,Set alpha to ${alpha} on ${applyto},Definir alfa como ${alpha} em ${applyto},,GML Visual story text
GMStdSpriteAlpha_Story_3,Add ${alpha} to alpha,Adicionar ${alpha} ao alfa,,GML Visual story text
GMStdSpriteAlpha_Story_4,Add ${alpha} to alpha on ${applyto},Adicionar ${alpha} ao alfa em ${applyto},,GML Visual story text
GMStdSpriteColor_Story_1,Set sprite blend colour to ${colour},Definir cor de mesclagem de Sprite como ${colour},,GML Visual story text
GMStdSpriteColor_Story_2,Set sprite blend colour to ${colour} on ${applyto},Definir cor de mesclagem de Sprite como ${colour} em ${applyto},,GML Visual story text
GMStdInstExists_Story_1,Check if ${obj} does not exist,Verificar se ${obj} não existe,,GML Visual story text
GMStdInstExists_Story_2,Check if ${obj} does not exist on ${applyto},Verificar se ${obj} não existe em ${applyto},,GML Visual story text
GMStdInstExists_Story_3,Check if ${obj} exists,Verificar se ${obj} existe,,GML Visual story text
GMStdInstExists_Story_4,Check if ${obj} exists on ${applyto},Verificar se ${obj} existe em ${applyto},,GML Visual story text
GMStdInheritEvent_Story_1,Call parent event,Chamar evento pai,,GML Visual story text
GMStdInheritEvent_Story_2,Call parent event on ${applyto},Chamar evento pai em ${applyto},,GML Visual story text
GMStdIfSequenceExists_Story_1,If sequence ${obj} exists,Se sequência ${obj} existe,,GML Visual story text
GMStdIfSequenceExists_Story_2,If sequence ${obj} does not exists,Se a sequência ${obj} não existe,,GML Visual story text
GMStdSeqDestroy_Story_1,Destroy sequence ${var},Destruir sequência ${var},,GML Visual story text
GMStdSeqPlay_Story_1,Play sequence ${var},Reproduzir sequência ${var},,GML Visual story text
GMStdSeqPause_Story_1,Pause sequence ${var},Pausar sequência ${var},,GML Visual story text
GMStdSeqSetPos_Story_1,Set position of sequence instance ${sequenceelmid} to ${dnd_pos},Definir posição da instância da sequência ${sequenceelmid} como ${dnd_pos},,GML Visual story text
GMStdSeqCreate_Story_1,Create ${sequenceid} at ${dnd_pos},Criar ${sequenceid} em ${dnd_pos},,GML Visual story text
GMStdSeqCreate_Story_2,Create ${sequenceid} at ${dnd_pos} on ${applyto},Criar ${sequenceid} em ${dnd_pos} em ${applyto},,GML Visual story text
GMStdSeqCreate_Story_3,Create ${sequenceid} at ${dnd_pos} into ${var},Criar ${sequenceid} em ${dnd_pos} em ${var},,GML Visual story text
GMStdSeqCreate_Story_4,Create ${sequenceid} at ${dnd_pos} into ${var} on ${applyto},Criar ${sequenceid} em ${dnd_pos} em ${var} em ${applyto},,GML Visual story text
GMStdSeqCreate_Story_5,Create ${sequenceid} at ${dnd_pos} into temp ${var},Criar ${sequenceid} em ${dnd_pos} em ${var} temporário,,GML Visual story text
GMStdSeqCreate_Story_6,Create ${sequenceid} at ${dnd_pos} into temp ${var} on ${applyto},Criar ${sequenceid} em ${dnd_pos} em ${var} temporário em ${applyto},,GML Visual story text
GMStdSeqGetPos_Story_1,Get position of sequence instance ${sequenceelmid} into ${varx} and ${vary},Obter posição da instância da sequência ${sequenceelmid} em ${varx} e ${vary},,GML Visual story text
GMStdSeqGetPos_Story_2,Get position of sequence instance ${sequenceelmid} into temp ${varx} and ${vary},Obter posição da instância da sequência ${sequenceelmid} em ${varx} temporário e ${vary},,GML Visual story text
GMStdSeqGetPos_Story_3,Get position of sequence instance ${sequenceelmid} into ${varx} and temp ${vary},Obter posição da instância da sequência ${sequenceelmid} em ${varx} e ${vary} temporário,,GML Visual story text
GMStdSeqGetPos_Story_4,Get position of sequence instance ${sequenceelmid} into temp ${varx} and temp ${vary},Obter posição da instância da sequência ${sequenceelmid} em ${varx} temporário e ${vary} temporário,,GML Visual story text
GMStdIfMousePressed_Story_1,If mouse button ${button} is pressed,Se um botão do mouse ${button} está pressionado,,GML Visual story text
GMStdIfMousePressed_Story_2,If mouse button ${button} is pressed on ${applyto},Se um botão do mouse ${button} está pressionado em ${applyto},,GML Visual story text
GMStdIfMousePressed_Story_3,If mouse button ${button} is not pressed,Se um botão do mouse ${button} não está pressionado,,GML Visual story text
GMStdIfMousePressed_Story_4,If mouse button ${button} is not pressed on ${applyto},Se um botão do mouse ${button} não está pressionado em ${applyto},,GML Visual story text
GMStdIfMouseDown_Story_1,If mouse button ${button} is down,Se um botão do mouse ${button} está inoperante,,GML Visual story text
GMStdIfMouseDown_Story_2,If mouse button ${button} is down on ${applyto},Se um botão do mouse ${button} está inoperante em ${applyto},,GML Visual story text
GMStdIfMouseDown_Story_3,If mouse button ${button} is not down,Se um botão do mouse ${button} não está inoperante,,GML Visual story text
GMStdIfMouseDown_Story_4,If mouse button ${button} is not down on ${applyto},Se um botão do mouse ${button} não está inoperante em ${applyto},,GML Visual story text
GMStdIfMouseUp_Story_1,If mouse button ${button} is released,Se um botão do mouse ${button} está liberado,,GML Visual story text
GMStdIfMouseUp_Story_2,If mouse button ${button} is released on ${applyto},Se um botão do mouse ${button} está liberado em ${applyto},,GML Visual story text
GMStdIfMouseUp_Story_3,If mouse button ${button} is not released,Se um botão do mouse ${button} não está liberado,,GML Visual story text
GMStdIfMouseUp_Story_4,If mouse button ${button} is not released on ${applyto},Se um botão do mouse ${button} não está liberado em ${applyto},,GML Visual story text
GMStdIfKeyPressed_Story_1,If ${key} is pressed,Se ${key} está pressionada,,GML Visual story text
GMStdIfKeyPressed_Story_2,If ${key} is pressed on ${applyto},Se ${key} está pressionada em ${applyto},,GML Visual story text
GMStdIfKeyPressed_Story_3,If ${key} is not pressed,Se ${key} não está pressionada,,GML Visual story text
GMStdIfKeyPressed_Story_4,If ${key} is not pressed on ${applyto},Se ${key} não está pressionada em ${applyto},,GML Visual story text
GMStdIfKeyDown_Story_1,If ${key} is down,Se ${key} está inoperante,,GML Visual story text
GMStdIfKeyDown_Story_2,If ${key} is down on ${applyto},Se ${key} está inoperante em ${applyto},,GML Visual story text
GMStdIfKeyDown_Story_3,If ${key} is not down,Se ${key} não está inoperante,,GML Visual story text
GMStdIfKeyDown_Story_4,If ${key} is not down on ${applyto},Se ${key} não está inoperante em ${applyto},,GML Visual story text
GMStdIfKeyUp_Story_1,If ${key} is released,Se ${key} está liberada,,GML Visual story text
GMStdIfKeyUp_Story_2,If ${key} is released on ${applyto},Se ${key} está liberada em ${applyto},,GML Visual story text
GMStdIfKeyUp_Story_3,If ${key} is not released,Se ${key} não está liberada,,GML Visual story text
GMStdIfKeyUp_Story_4,If ${key} is not released on ${applyto},Se ${key} não está liberada em ${applyto},,GML Visual story text
