Name,English,Translation,Restrictions,Comment
GMStdExScript_Story_9,Execute and set ${var} to return value of ${script} with 1 argument,Wykonaj i ustaw dla zmiennej ${var} wartość zwróconą przez skrypt ${script} z 1 argumentem,,GML Visual story text
GMStdExScript_Story_10,Execute and set ${var} to return value of ${script} with 1 argument on ${applyto},Wykonaj i ustaw dla zmiennej ${var} wartość zwróconą przez skrypt ${script} z 1 argumentem w odniesieniu do: ${applyto},,GML Visual story text
GMStdExScript_Story_11,Execute and set ${var} to return value of ${script} with ${input_count} arguments,Wykonaj i ustaw dla zmiennej ${var} wartość zwróconą przez skrypt ${script} z ${input_count} argumentami,,GML Visual story text
GMStdExScript_Story_12,Execute and set ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Wykonaj i ustaw dla zmiennej ${var} wartość zwróconą przez skrypt ${script} z ${input_count} argumentami w odniesieniu do: ${applyto},,GML Visual story text
GMStdExScript_Story_13,Execute and set temp ${var} to return value of ${script},Wykonaj i ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez skrypt ${script},,GML Visual story text
GMStdExScript_Story_14,Execute and set temp ${var} to return value of ${script} on ${applyto},Wykonaj i ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez skrypt ${script} w odniesieniu do: ${applyto},,GML Visual story text
GMStdExScript_Story_15,Execute and set temp ${var} to return value of ${script} with 1 argument,Wykonaj i ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez skrypt ${script} z 1 argumentem,,GML Visual story text
GMStdExScript_Story_16,Execute and set temp ${var} to return value of ${script} with 1 argument on ${applyto},Wykonaj i ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez skrypt ${script} z 1 argumentem w odniesieniu do: ${applyto},,GML Visual story text
GMStdExScript_Story_17,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments,Wykonaj i ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez skrypt ${script} z ${input_count} argumentami,,GML Visual story text
GMStdExScript_Story_18,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Wykonaj i ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez skrypt ${script} z ${input_count} argumentami w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_1,Call ${function},Wywołaj funkcję ${function},,GML Visual story text
GMStdCallFunction_Story_2,Call ${function} on ${applyto},Wywołaj funkcję ${function} w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_3,Call ${function} with 1 argument,Wywołaj funkcję ${function} z 1 argumentem,,GML Visual story text
GMStdCallFunction_Story_4,Call ${function} with 1 argument on ${applyto},Wywołaj funkcję ${function} z 1 argumentem w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_5,Call ${function} with ${input_count} arguments,Wywołaj funkcję ${function} z ${input_count} argumentami,,GML Visual story text
GMStdCallFunction_Story_6,Call ${function} with ${input_count} arguments on ${applyto},Wywołaj funkcję ${function} z ${input_count} argumentami w: ${applyto},,GML Visual story text
GMStdCallFunction_Story_7,Set ${var} to return value of ${function},Ustaw dla zmiennej ${var} wartość zwróconą przez funkcję ${function},,GML Visual story text
GMStdCallFunction_Story_8,Set ${var} to return value of ${function} on ${applyto},Ustaw dla zmiennej ${var} wartość zwróconą przez funkcję ${function} w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_9,Set ${var} to return value of ${function} with 1 argument,Ustaw dla zmiennej ${var} wartość zwróconą przez funkcję ${function} z 1 argumentem,,GML Visual story text
GMStdCallFunction_Story_10,Set ${var} to return value of ${function} with 1 argument on ${applyto},Ustaw dla zmiennej ${var} wartość zwróconą przez funkcję ${function} z 1 argumentem w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_11,Set ${var} to return value of ${function} with ${input_count} arguments,Ustaw dla zmiennej ${var} wartość zwróconą przez funkcję ${function} z ${input_count} argumentami,,GML Visual story text
GMStdCallFunction_Story_12,Set ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Ustaw dla zmiennej ${var} wartość zwróconą przez funkcję ${function} z ${input_count} argumentami w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_13,Set temp ${var} to return value of ${function},Ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez funkcję ${function},,GML Visual story text
GMStdCallFunction_Story_14,Set temp ${var} to return value of ${function} on ${applyto},Ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez funkcję ${function} w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_15,Set temp ${var} to return value of ${function} with 1 argument,Ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez funkcję ${function} z 1 argumentem,,GML Visual story text
GMStdCallFunction_Story_16,Set temp ${var} to return value of ${function} with 1 argument on ${applyto},Ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez funkcję ${function} z 1 argumentem w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallFunction_Story_17,Set temp ${var} to return value of ${function} with ${input_count} arguments,Ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez funkcję ${function} z ${input_count} argumentami,,GML Visual story text
GMStdCallFunction_Story_18,Set temp ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Ustaw dla zmiennej tymczasowej ${var} wartość zwróconą przez funkcję ${function} z ${input_count} argumentami w odniesieniu do: ${applyto},,GML Visual story text
GMStdNew_Story_1,Set ${var} to new instance of ${function},Ustaw dla zmiennej ${var} nowe wystąpienie funkcji ${function},,GML Visual story text
GMStdNew_Story_2,Set ${var} to new instance of ${function} with 1 argument,Ustaw dla zmiennej ${var} nowe wystąpienie funkcji ${function} z 1 argumentem,,GML Visual story text
GMStdNew_Story_3,Set ${var} to new instance of ${function} with ${input_count} arguments,Ustaw dla zmiennej ${var} nowe wystąpienie funkcji ${function} z ${input_count} argumentami,,GML Visual story text
GMStdNew_Story_4,Set temp ${var} to new instance of ${function},Ustaw dla zmiennej tymczasowej ${var} nowe wystąpienie funkcji ${function},,GML Visual story text
GMStdNew_Story_5,Set temp ${var} to new instance of ${function} with 1 argument,Ustaw dla zmiennej tymczasowej ${var} nowe wystąpienie funkcji ${function} z 1 argumentem,,GML Visual story text
GMStdNew_Story_6,Set temp ${var} to new instance of ${function} with ${input_count} arguments,Ustaw dla zmiennej tymczasowej ${var} nowe wystąpienie funkcji ${function} z ${input_count} argumentami,,GML Visual story text
GMStdRet_Story_1,Return ${value},Zwróć wartość ${value},,GML Visual story text
GMStdRet_Story_2,Return ${value} on ${applyto},Zwróć wartość ${value} w odniesieniu do: ${applyto},,GML Visual story text
GMStdApplyTo_Story_1,Apply to ${applyto},Zastosuj do: ${applyto},,GML Visual story text
GMStdMacro_Story_1,Define macro ${macro} as ${value}${show_input_count},Zdefiniuj makro ${macro} jako ${value}${show_input_count},,GML Visual story text
GMStdMacro_Story_2,Define macro ${macro} as ${value} on ${applyto}${show_input_count},Zdefiniuj makro ${macro} jako ${value} w odniesieniu do: ${applyto}${show_input_count},,GML Visual story text
GMStdExit_Story,Exit the current event,Zakończ bieżące zdarzenie,,GML Visual story text
GMStdInstCreate_Story_1,Create ${objectid} at ${dnd_pos},Utwórz obiekt ${objectid} w położeniu ${dnd_pos},,GML Visual story text
GMStdInstCreate_Story_2,Create ${objectid} at ${dnd_pos} on ${applyto},Utwórz obiekt ${objectid} w położeniu ${dnd_pos} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstCreate_Story_3,Create ${objectid} at ${dnd_pos} into ${var},Utwórz obiekt ${objectid} w położeniu ${dnd_pos} do zmiennej ${var},,GML Visual story text
GMStdInstCreate_Story_4,Create ${objectid} at ${dnd_pos} into ${var} on ${applyto},Utwórz obiekt ${objectid} w położeniu ${dnd_pos} do zmiennej ${var} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstCreate_Story_5,Create ${objectid} at ${dnd_pos} into temp ${var},Utwórz obiekt ${objectid} w położeniu ${dnd_pos} do zmiennej tymczasowej ${var},,GML Visual story text
GMStdInstCreate_Story_6,Create ${objectid} at ${dnd_pos} into temp ${var} on ${applyto},Utwórz obiekt ${objectid} w położeniu ${dnd_pos} do zmiennej tymczasowej ${var} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstDestroy_Story_1,Destroy this instance,Zlikwiduj to wystąpienie,,GML Visual story text
GMStdInstDestroy_Story_2,Destroy ${applyto} on ${applyto},Zlikwiduj ${applyto} w odniesieniu do: ${applyto},,GML Visual story text
GMStdDestroyAtPos_Story_1,Destroy instances at ${dnd_pos},Zlikwiduj wystąpienia w położeniu ${dnd_pos},,GML Visual story text
GMStdDestroyAtPos_Story_2,Destroy instances at ${dnd_pos} on ${applyto},Zlikwiduj wystąpienia w położeniu ${dnd_pos} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstChange_Story_1,Change into ${objind},Zmień na ${objind},,GML Visual story text
GMStdInstChange_Story_2,Change ${applyto} into ${objind} on ${applyto},Zmień ${applyto} na ${objind} w odniesieniu do: ${applyto},,GML Visual story text
GMStdSetAlarm_Story_1,Set alarm ${alarm} to ${steps}${show_input_count},Ustaw alarm ${alarm} na ${steps}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_2,Set alarm ${alarm} to ${steps} on ${applyto}${show_input_count},Ustaw alarm ${alarm} na ${steps} w odniesieniu do: ${applyto}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_3,Add ${steps} to alarm ${alarm}${show_input_count},Dodaj ${steps} do alarmu ${alarm}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_4,Add ${steps} to alarm ${alarm} on ${applyto}${show_input_count},Dodaj ${steps} do alarmu ${alarm} w odniesieniu do: ${applyto}${show_input_count},,GML Visual story text
GMStdGetAlarm_Story_1,Get alarm ${alarm} into ${var},Pobierz alarm ${alarm} do zmiennej ${var},,GML Visual story text
GMStdGetAlarm_Story_2,Get alarm ${alarm} into ${var} on ${applyto},Pobierz alarm ${alarm} do zmiennej ${var} w odniesieniu do: ${applyto},,GML Visual story text
GMStdGetAlarm_Story_3,Get alarm ${alarm} into temp ${var},Pobierz alarm ${alarm} do zmiennej tymczasowej ${var},,GML Visual story text
GMStdGetAlarm_Story_4,Get alarm ${alarm} into temp ${var} on ${applyto},Pobierz alarm ${alarm} do zmiennej tymczasowej ${var} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstCount_Story_1,Get ${object} count into ${var},Pobierz liczbę obiektów ${object} do zmiennej ${var},,GML Visual story text
GMStdInstCount_Story_2,Get ${object} count into ${var} on ${applyto},Pobierz liczbę obiektów ${object} do zmiennej ${var} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstCount_Story_3,Get ${object} count into temp ${var},Pobierz liczbę obiektów ${object} do zmiennej tymczasowej ${var},,GML Visual story text
GMStdInstCount_Story_4,Get ${object} count into temp ${var} on ${applyto},Pobierz liczbę obiektów ${object} do zmiennej tymczasowej ${var} w odniesieniu do: ${applyto},,GML Visual story text
GMStdCallUserEvent_Story_1,Call user event ${event}${show_input_count},Wywołaj zdarzenie użytkownika ${event}${show_input_count},,GML Visual story text
GMStdCallUserEvent_Story_2,Call user event ${event} on ${applyto}${show_input_count},Wywołaj zdarzenie użytkownika ${event} w: ${applyto}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_1,Set instance variable ${dnd_set_inst_vars} to ${value}${show_input_count},Ustaw dla zmiennej wystąpienia ${dnd_set_inst_vars} wartość ${value}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_2,Set instance variable ${dnd_set_inst_vars} to ${value} on ${applyto}${show_input_count},Ustaw dla zmiennej wystąpienia ${dnd_set_inst_vars} wartość ${value} w odniesieniu do: ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_1,Get instance variable ${dnd_get_inst_vars} into ${target}${show_input_count},Pobierz zmienną wystąpienia ${dnd_get_inst_vars} do ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_2,Get instance variable ${dnd_get_inst_vars} into ${target} on ${applyto}${show_input_count},Pobierz zmienną wystąpienia ${dnd_get_inst_vars} do ${target} w odniesieniu do: ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_3,Get instance variable ${dnd_get_inst_vars} into temp ${target}${show_input_count},Pobierz zmienną wystąpienia ${dnd_set_inst_vars} do tymczasowej wartości ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_4,Get instance variable ${dnd_get_inst_vars} into temp ${target} on ${applyto}${show_input_count},Pobierz zmienną wystąpienia ${dnd_get_inst_vars} do tymczasowej wartości ${target} w odniesieniu do: ${applyto}${show_input_count},,GML Visual story text
GMStdSetSprite_Story_1,Set sprite to ${spriteind} at frame ${imageind},Ustaw duszka ${spriteind} przy ramce ${imageind},,GML Visual story text
GMStdSetSprite_Story_2,Set sprite to ${spriteind} at frame ${imageind} on ${applyto},Ustaw duszka ${spriteind} przy ramce ${imageind} w odniesieniu do: ${applyto},,GML Visual story text
GMStdRotSprite_Story_1,Set rotation to ${angle},Ustaw obrót ${angle},,GML Visual story text
GMStdRotSprite_Story_2,Set rotation to ${angle} on ${applyto},Ustaw obrót ${angle} w odniesieniu do: ${applyto},,GML Visual story text
GMStdRotSprite_Story_3,Add ${angle} to rotation,Dodaj ${angle} do obrotu,,GML Visual story text
GMStdRotSprite_Story_4,Add ${angle} to rotation on ${applyto},Dodaj ${angle} do obrotu w odniesieniu do: ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_1,Set animation speed to ${speed},Ustaw szybkość animacji ${speed},,GML Visual story text
GMStdSpriteAnimSpd_Story_2,Set animation speed to ${speed} on ${applyto},Ustaw szybkość animacji ${speed} w odniesieniu do: ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_3,Add ${speed} to animation speed,Dodaj ${speed} do szybkości animacji,,GML Visual story text
GMStdSpriteAnimSpd_Story_4,Add ${speed} to animation speed on ${applyto},Dodaj ${speed} do szybkości animacji w odniesieniu do: ${applyto},,GML Visual story text
GMStdSpriteScale_Story_1,"Scale to ${xscale},${yscale}","Skaluj do ${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_2,"Scale to ${xscale},image_yscale","Skaluj do ${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_3,"Scale to ${xscale},image_yscale+${yscale}","Skaluj do ${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_4,"Scale to image_xscale,${yscale}","Skaluj do image_xscale,${yscale}",,GML Visual story text
GMStdSpriteScale_Story_5,"Scale to image_xscale,image_yscale","Skaluj do image_xscale,image_yscale",,GML Visual story text
GMStdSpriteScale_Story_6,"Scale to image_xscale,image_yscale+${yscale}","Skaluj do image_xscale,image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_7,"Scale to image_xscale+${xscale},${yscale}","Skaluj do image_xscale+${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_8,"Scale to image_xscale+${xscale},image_yscale","Skaluj do image_xscale+${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_9,"Scale to image_xscale+${xscale},image_yscale+${yscale}","Skaluj do image_xscale+${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_10,"Scale ${applyto} to ${xscale},${yscale} on ${applyto}","Skaluj obiekt ${applyto} do ${xscale},${yscale} w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_11,"Scale ${applyto} to ${xscale},image_yscale on ${applyto}","Skaluj obiekt ${applyto} do ${xscale},image_yscale w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_12,"Scale ${applyto} to ${xscale},image_yscale+${yscale} on ${applyto}","Skaluj obiekt ${applyto} do ${xscale},image_yscale+${yscale} w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_13,"Scale ${applyto} to image_xscale,${yscale} on ${applyto}","Skaluj obiekt ${applyto} do image_xscale,${yscale} w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_14,"Scale ${applyto} to image_xscale,image_yscale on ${applyto}","Skaluj obiekt ${applyto} do image_xscale,image_yscale w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_15,"Scale ${applyto} to image_xscale,image_yscale+${yscale} on ${applyto}","Skaluj obiekt ${applyto} do image_xscale,image_yscale+${yscale} w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_16,"Scale ${applyto} to image_xscale+${xscale},${yscale} on ${applyto}","Skaluj obiekt ${applyto} do image_xscale+${xscale},${yscale} w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_17,"Scale ${applyto} to image_xscale+${xscale},image_yscale on ${applyto}","Skaluj obiekt ${applyto} do image_xscale+${xscale},image_yscale w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_18,"Scale ${applyto} to image_xscale+${xscale},image_yscale+${yscale} on ${applyto}","Skaluj obiekt ${applyto} do image_xscale+${xscale},image_yscale+${yscale} w odniesieniu do: ${applyto}",,GML Visual story text
GMStdSpriteAlpha_Story_1,Set alpha to ${alpha},Ustaw wartość alfa ${alpha},,GML Visual story text
GMStdSpriteAlpha_Story_2,Set alpha to ${alpha} on ${applyto},Ustaw wartość alfa ${alpha} w odniesieniu do: ${applyto},,GML Visual story text
GMStdSpriteAlpha_Story_3,Add ${alpha} to alpha,Dodaj ${alpha} do wartości alfa,,GML Visual story text
GMStdSpriteAlpha_Story_4,Add ${alpha} to alpha on ${applyto},Dodaj ${alpha} do wartości alfa w odniesieniu do: ${applyto},,GML Visual story text
GMStdSpriteColor_Story_1,Set sprite blend colour to ${colour},Ustaw kolor mieszania duszka na ${colour},,GML Visual story text
GMStdSpriteColor_Story_2,Set sprite blend colour to ${colour} on ${applyto},Ustaw kolor mieszania duszka na ${colour} w odniesieniu do: ${applyto},,GML Visual story text
GMStdInstExists_Story_1,Check if ${obj} does not exist,"Sprawdź, czy obiekt ${obj} nie istnieje",,GML Visual story text
GMStdInstExists_Story_2,Check if ${obj} does not exist on ${applyto},"Sprawdź, czy obiekt ${obj} nie istnieje w odniesieniu do: ${applyto}",,GML Visual story text
GMStdInstExists_Story_3,Check if ${obj} exists,"Sprawdź, czy obiekt ${obj} istnieje",,GML Visual story text
