Name,English,Translation,Restrictions,Comment
Account_Menu_ManageAccount,Manage Account,Zarządzaj kontem,,"Account menu ""Account"""
AnimationManager_InvalidTransition,The transition specified '{0}' is not valid,Zdefiniowane przejście „{0}” jest nieprawidłowe,,The transition specified in the animation json is not a valid value
BackgroundLayer_HSpeed,Horizontal Speed,Szybkość w poziomie,,Numeric textbox label for horizontal scroll speed
BackgroundLayer_HTile,Horizontal Tile,Kafelek poziomy,,Checkbox label for horizontal tiling
BackgroundLayer_NoBackground,<no background>,<brak tła>,,no background selected caption for the background layer button
BackgroundLayer_PosX,X Offset,Przesunięcie X,,Numeric textbox label for x pos offset
BackgroundLayer_PosY,Y Offset,Przesunięcie Y,,numeric textbox label for y pos offset
BackgroundLayer_Stretch,Stretch,Rozciągnięcie,,Checkbox label for stretch
BackgroundLayer_VSpeed,Vertical Speed,Szybkość w pionie,,Numeric textbox label for vertical scroll speed
BackgroundLayer_VTile,Vertical Tile,Kafelek pionowy,,Checkbox label for vertical tiling
Breakpoints,Breakpoints,Punkty przerwania,,Breakpoints
Breakpoint_Delete,Delete Breakpoint,Usuń punkt przerwania,,delete breakpoint menu option
Breakpoint_GotoCode,Go To Code,Idź do kodu,,breakpoint show code menu option
Breakpoint_MenuToggle,Toggle Breakpoint,Przełącz punkt przerwania,,toggle breakpoint menu option
Breakpoint_Help,"There are no breakpoints to display.\nTo place one, press F9 on the desired line in a code editor.","Brak punktów przerwania do wyświetlenia.\nAby dodać punkt przerwania, naciśnij klawisz F9 w wybranym wierszu w edytorze kodu.",,Breakpoint help text to be displayed when there are no breakpoints
Build_FailedCompile,ERROR: Project failed to compile: error code {0},BŁĄD: Nie można skompilować projektu: kod błędu {0},,Error message when the project fails to compile
Build_FailedDeploy,ERROR: Project failed to deploy: error code {0},BŁĄD: Nie można wdrożyć projektu: kod błędu {0},,Error message when the project fails to deploy
Build_FailedRun,ERROR: Project failed to run: error code {0},BŁĄD: Nie można uruchomić projektu: kod błędu {0},,Error message when the project fails to run
Button_Add,Add,Dodaj,,Add button
Button_Cancel,Cancel,Anuluj,,cancel button
Button_Delete,Delete,Usuń,,Delete button
Button_Done,Done,Gotowe,,Done button
Button_Import,Import,Importuj,,import button label
Button_Manage,Manage,Zarządzaj,,Manage button
Button_No,No,Nie,,No
Button_OK,OK,OK,,ok button
Button_Rename,Rename,Zmień nazwę,,Rename button
Button_Resize,Resize,Zmień rozmiar,,resize button label
Button_Scale,Scale,Skala,,Image editor - scale button
Button_Yes,Yes,Tak,,Yes
Button_Next,Next,Dalej,,next button label
Button_Create,Create,Utwórz,,create button label
Button_Apply,Apply,Zastosuj,,apply button label
Button_Remove_All,Remove All,Usuń wszystko,,button label - remove all
Dialog_ResetLayout_Title,Reset Layout,Resetuj układ,,Reset layout dialog title
Dialog_ResetLayout,Resetting the project layout will close any open resources. Are you sure you want to reset the layout?,Zresetowanie układu projektu spowoduje zamknięcie wszelkich otwartych zasobów. Czy na pewno chcesz zresetować układ?,,Dialog message reset layout
Dialog_ResetLayout_ChoicePref,Automatic response to resetting the project layout,Automatyczna odpowiedź na zresetowanie układu projektu,,Default reset layout dialog choice
LicenseNotification_TrialExpiring,Your trial is due to expire in {0} days,Twój okres próbny zakończy się za {0} dni,,Trial licence expiry notification
LicenseNotification_Expiring,Your licence is due to expire in {0} days,Twoja licencja wygaśnie za {0} dni,,Licence expiry notification
LicenseNotification_BuyNow,Buy Now,Kup teraz,,Buy Now label
LicenseNotification_ButtonBuyNow,BUY NOW,KUP TERAZ,,BUY NOW label
IDE_License_Label,Your licence is due to expire in {0} days,Twoja licencja wygaśnie za {0} dni,,IDE licence label
IDE_TrialLicense_Label,Your trial is due to expire in {0} days,Twój okres próbny zakończy się za {0} dni,,IDE trial licence label
marketplace_certificate_settings,Marketplace Certificate Settings,Ustawienia certyfikatu Marketplace,,marketplace certificate settings pref
Certificate_GenerateSucceeded,Successfully created certificate file: {0},Utworzono plik certyfikatu: {0},,certificate create success
Certificate_GenerateFailed,Failed to create certificate file: {0},Nie udało się utworzyć pliku certyfikatu: {0},,certificate create failed
Certificate_FileAlreadyExists,Certificate file '{0}' already exists; please choose a new filename,Plik certyfikatu „{0}” już istnieje. Wybierz nową nazwę pliku,,certificate file exists
Certificate_RequiredFieldsMissing,Name and Password fields must be set,Pola Nazwa i Hasło muszą być ustawione,,create certificate missing fields
Certificate_FileMissing,Unable to find certificate file '{0}',Nie można znaleźć pliku certyfikatu „{0}”,,certificate file missing
Certificate_Test_Title,Certificate Check,Kontrola certyfikatu,,certificate test title
Certificate_PasswordFail,Password is NOT valid for certificate,Hasło do certyfikatu jest NIEPRAWIDŁOWE,,certificate password fail
Certificate_PasswordOK,Password is valid for certificate,Hasło do certyfikatu jest prawidłowe,,certificate password ok
CertProperties_Heading,Set .pem certificate file and password,Ustaw plik certyfikatu .pem i hasło,,certificate properties heading
CertProperties_Heading2,(you can use an existing GameMaker marketplace certificate),(można użyć istniejącego certyfikatu GameMaker),,certificate properties heading 2
CertProperties_CertificateFile,Certificate File:,Plik certyfikatu:,,certificate file label
CertProperties_CertificatePassword,Certificate Password:,Hasło certyfikatu:,,certificate password label
CertProperties_Check,Check,Sprawdź,,certificate properties check certificate button label
CertProperties_CheckTooltip,Check that the password is valid for the selected certficate file,"Sprawdź, czy hasło do wybranego pliku certyfikatu jest prawidłowe",,certificate properties check tooltip
CertProperties_CreateInfoLabel,"If you don't have a certificate, you can create one:","Jeśli nie masz certyfikatu, możesz go utworzyć:",,certificate properties create info
CertProperties_CreateNewCertificate,Create new certificate,Utwórz nowy certyfikat,,certificate properties create new certificate button label
CertProperties_CreateCertificate,Create Certificate,Utwórz certyfikat,,certificate properties create certificate button label
CertProperties_EnterCertDetails,Enter new certificate details:,Wprowadź dane nowego certyfikatu:,,certificate properties enter certificate details
CertProperties_PublisherName,Publisher Name:,Nazwa wydawcy:,,cert properties author name
CertProperties_CreatePublisherAccount,Create Publisher Account,Utwórz konto wydawcy,,create publisher account button label
CodeWindow_2Column,2 columns,2 kolumny,,Document window layout menu option - 2columns
CodeWindow_3Column,3 columns,3 kolumny,,Document window layout menu option - 3 columns
CodeWindow_Fullscreen,Fullscreen workspace tab,Karta obszaru roboczego na pełnym ekranie,,Document window layout menu option - fullscreen workspace tab
CodeWindow_Menu_Help,Keyword help,Słowa kluczowe – pomoc,,Code window help menu option
CodeWindow_Menu_ShowResource,Show resource,Pokaż zasób,,Code window show resource menu option
CodeWindow_SingleColumn,Single pane,Jedno okienko,,Document window layout menu option - 1 column
CodeWindow_Title,Code,Kod,,fullscreen code editor workspace tab title
CodeWindow_RestoreToWorkspace,Restore to Workspace,Przywróć do obszaru roboczego,,code editor restore to workspace context menu option
CodeWindow_GotoObject,Go to Object,Idź do obiektu,,code editor go to object context menu option
CodeWindow_AddEvent,Add/Open Event,Dodaj/otwórz zdarzenie,,code editor event script add event context menu option
CodeWindow_OpenInheritedEvent,Open Inherited Event,Otwórz odziedziczone zdarzenie,,open inherited event context menu option
GotoLine_Title,Go To Line,Idź do wiersza,,goto line dialog title
GotoLine_Label,Line Number ({0} - {1}),Numer wiersza ({0}-{1}),,goto line label
CompileErrors,Compile Errors,Błędy kompilacji,,Compile Errors tab title
CompileErrors_NoErrors,There are no compile errors to show!,Brak błędów kompilacji do wyświetlenia,,No compile errors message
Configuration,Configuration,Konfiguracja,,Configuration
Configuration_Select,Select Configuration,Wybierz konfigurację,,Window title for config select
Configurations,Configurations,Konfiguracje,,Configurations
Configurations_Add,Add New Configuration,Dodaj nową konfigurację,,Add configuration window title
Configurations_Delete,Are you sure you want to delete configuration '{0}' and all of its children?,Czy na pewno chcesz usunąć konfigurację '{0}' i wszystkich elementów pochodnych?,,Confirm for deleting a configuration
Configurations_Delete_OtherConfigs,Are you sure? Deleting configuration '{0}' will also delete the following configurations: '{1}'.,Czy na pewno? Usunięcie konfiguracji „{0}” spowoduje również usunięcie następujących konfiguracji: „{1}”.,,Warning about deleting a configuration deleting child configs
Configurations_DeleteError,Cannot delete configuration '{0}',Nie można usunąć konfiguracji „{0}”,,Cannot delete a configuration error message
Configurations_DuplicateEntryError,Cannot duplicate existing configuration name,Nie można zdublować istniejącej nazwy konfiguracji,,Configuration name cannot be duplicated error message
Configurations_InvalidLicenseError,Cannot create configurations with GameMaker Trial,Nie można tworzyć konfiguracji w wersji próbnej programu GameMaker,,Cannot create configurations with the Trial version of GameMaker error message
Configurations_InvalidNameError,The configuration name '{0}' is not valid,Nazwa konfiguracji „{0}” jest nieprawidłowa,,Configuration name provided is invalid
Configurations_Manage,Manage Configurations,Zarządzaj konfiguracjami,,Manage Configurations window title
Configurations_NameEmptyError,New configuration name cannot be empty,Nazwa nowej konfiguracji nie może być pusta,,Configuration name cannot be empty error message
Configurations_NewName,New Configuration Name,Nazwa nowej konfiguracji,,New configuration label
Configurations_Parent,Parent Configuration,Konfiguracja nadrzędna,,Choose parent configuration label
Configurations_Promote,Promote,Podnieś poziom,,Promotion of a config up the config hierarchy
Configurations_Rename,Rename Configuration,Zmień nazwę konfiguracji,,Rename configuration
Configurations_RenameError,Cannot rename '{0}' configuration,Nie można zmienić nazwy konfiguracji „{0}”,,Configuration name cannot be renamed error message
Configurations_ConfirmPromote,Are you sure? Promoting a configuration cannot be undone,Czy na pewno? Podniesienia poziomu konfiguracji nie można cofnąć,,Confirm the user really wants to promote a config
ContextMenu_AddMenuEntry,Add Menu Entry,Dodaj pozycję menu,,Context menu option to add a menu entry at the end of the context menu
ContextMenu_AddMenuEntryAfter,Add Menu Entry Below,Dodaj pozycję menu poniżej,,Context menu option to add a menu entry below the selected entry
ContextMenu_AddMenuEntryBefore,Add Menu Entry Above,Dodaj pozycję menu powyżej,,Context menu option to add a menu entry above the selected entry
ContextMenu_AddMenuSeparatorAfter,Add Menu Separator Below,Dodaj separator menu poniżej,,Context menu option to add a separator below the selected entry
ContextMenu_AddMenuSeparatorBefore,Add Menu Separator Above,Dodaj separator menu powyżej,,Context menu option to add a separator above the selected entry
ContextMenu_AddSubMenuEntry,Add Sub Menu Entry,Dodaj pozycję menu podrzędnego,,Context menu option to add a sub menu entry at the end of the context menu
ContextMenu_AddSubMenuEntryAfter,Add Sub Menu Entry Below,Dodaj pozycję menu podrzędnego poniżej,,Context menu option to add a sub menu entry before the selected entry
ContextMenu_AddSubMenuEntryBefore,Add Sub Menu Entry Above,Dodaj pozycję menu podrzędnego powyżej,,Context menu option to add a sub menu entry after the selected entry
ContextMenu_MoveEntryDown,Move Menu Item Down,Przenieś pozycję menu w dół,,Context menu option to move a menu entry or separator down
ContextMenu_MoveEntryUp,Move Menu Item Up,Przenieś pozycję menu w górę,,Context menu option to move a menu entry or separator up
Dialog_AreYouSure,Are you sure?,Czy na pewno?,,"Generic ""Are you sure?"" dialog message"
Dialog_Confirm,Confirm,Potwierdź,,"Dialog ""confirm"" heading"
Dialog_Ignore,Ignore,Ignoruj,,dialog ignore label
Dialog_DeleteEvent_Query,Are you sure you want to remove the event with all its actions?,Czy na pewno chcesz usunąć zdarzenie wraz ze wszystkimi jego czynnościami?,,Delete event dialog confirmation query
Dialog_CutEvent_Query,Are you sure you want to cut the selected event?,Czy na pewno chcesz wyciąć wybrane zdarzenie?,,Cut event dialog confirmation query
Dialog_DeleteEvent_Query_Multiple,Are you sure you want to remove {0} events with all their actions?,Czy na pewno chcesz usunąć następującą liczbę zdarzeń wraz ze wszystkimi czynnościami: {0}?,,Delete multiple event dialog confirmation query
Dialog_DeleteFrame_Query,Delete the selected frames?,Czy usunąć wybrane ramki?,,image editor delete frames confirm query
Dialog_PasteEvent_NotReady,The event is still being copied. Please try pasting again in a few seconds.,Nadal trwa kopiowanie zdarzenia. Spróbuj wkleić ponownie za kilka sekund.,,Not ready to paste yet message
Dialog_DontShowAgain,Don't show this message again,Nie pokazuj więcej tego komunikatu,,Message next to checkbox to allow the user to choose not to see this popup in future
Dialog_Error,Error,Błąd,,error dialog title
Dialog_NotReady,Not Ready,Brak gotowości,,not ready dialog title
Dialog_Success,Success,Udało się,,success dialog title
Dialog_Invalid,Invalid,Dane nieprawidłowe,,Dialog caption text for invalid input
Dialog_InvalidInput,Invalid input. Please provide the required information.,Wprowadzone dane są nieprawidłowe. Podaj wymagane informacje.,,A dialog message for invalid input in dialogs
Dialog_SaveChangesToX,Save the changes to {0}?,Czy zapisać zmiany w zapytaniu {0}?,,Save changes to X query
Dialog_Warning,Warning,Ostrzeżenie,,"Dialog ""Warning"" title"
DialogEditor_AddContextMenu,Add Context Menu,Dodaj menu kontekstowe,,Context menu option to add a context menu to the selected gadget
DialogEditor_Cell,Grid Cell,Komórka siatki,,Layout Hierarchy heading for a grid cell group
DialogEditor_ChildGadgets,Child Gadgets,Gadżety dziecko,,Layout Hierarchy heading for a child gadgets group
DialogEditor_ChildWindows,Child Windows,Okna dziecko,,Layout Hierarchy heading for a child windows group
DialogEditor_ClearLayoutList,Clear List,Wyczyść listę,,Button label for clearing the open layout list
DialogEditor_Client,Client Panel,Panel klienta,,Layout Heirarchy heading for a client panel (window or tab)
DialogEditor_ClippedGadget,Clip To Parent,Przytnij do nadrzędnego,,context menu option for setting if a gadget is clipped within its parent or not
DialogEditor_ColourDialog,Colour Dialog,Okno dialogowe koloru,,layout hierarchy label for a colour dialog window
DialogEditor_ColourSelected,Selected Colour Display,Widok wybranego koloru,,layout hierarchy label for the selected colour display
DialogEditor_ColumnSplitter,Grid Column Splitter,Pasek podziału kolumn siatki,,Layout Heirarchy heading for a grid column splitter
DialogEditor_ColumnDockSplitter,Grid Column Dock Splitter,Zablokowany pasek podziału kolumn siatki,,Layout Heirarchy heading for a grid column dock splitter
DialogEditor_RowDockSplitter,Grid Row Dock Splitter,Zablokowany pasek podziału wiersza siatki,,Layout Heirarchy heading for a grid row dock splitter
DialogEditor_GridSplitter,Grid Splitter,Pasek podziału siatki,,gadget properties heading for a grid splitter
DialogEditor_DockSplitter,Grid Dock Splitter,Zablokowany pasek podziału siatki,,gadget properties heading for a grid dock splitter
DialogEditor_ContextMenu,Context Menu,Menu kontekstowe,,Layout Heirarcy heading for a context menu
DialogEditor_CopyGadget,Copy Gadget,Kopiuj gadżet,,menu entry for copying a gadget to clipboard
DialogEditor_CutGadget,Cut Gadget,Wytnij gadżet,,menu entry for cutting a gadget to clipboard
DialogEditor_DeleteGadget,Delete Gadget,Usuń gadżet,,menu entry for deleting the currently highlighted gadget
DialogEditor_DeleteLayout,Delete Layout,Usuń układ,,Dialog editor delete layout menu entry
DialogEditor_DeleteLayout_AreYouSure,Are you sure you want to delete this layout?,Czy na pewno chcesz usunąć ten układ?,,Check the user really wants to delete the layout
DialogEditor_DuplicateLayoutName,Dialog Editor: Duplicate Layout Name,Edytor okna dialogowego: zdublowana nazwa układu,,log prompt for user to indicate the layout name is already in use
DialogEditor_DuplicateStyleName,A duplicate of stylename '{0}' was found in\n'{1}'\nthe style will continue to be saved in\n'{2}',"Znaleziono zdublowaną nazwę stylu „{0}” w \n„{1}”,\nale styl mimo to zostanie zapisany w \n„{2}”",,warning message that a duplicate of a style name was found but will be ignored
DialogEditor_Error,Error,Błąd,,dialog editor error box title
DialogEditor_FailedToOpenJSON,Dialog Editor: Failed to open .json file: '{0}',Edytor okna dialogowego: nie można otworzyć pliku .json: „{0}”,,The .json file selected failed to load
DialogEditor_FileBrowse,Browse...,Przeglądaj…,,browse for filepath
DialogEditor_FileName,File name:,Nazwa pliku:,,layout file name
DialogEditor_FlattenSubLayout,Flatten SubLayout,Spłaszcz układ podrzędny,,Context menu/menu bar entry for flattening a sub layout within a layout hierarchy
DialogEditor_Gadgets,Gadgets,Gadżety,,Layout Hierarchy heading for a gadgets group
DialogEditor_GUIBase,GUI Base,Gaza GUI,,gadget properties heading for properties coming from the GUIBase class
DialogEditor_GUIStyle,Style,Styl,,Gadget properties heading for the guistyle class properties
DialogEditor_Hierarchy,Layout Hierarchy,Hierarchia układów,,the title for the layout hierarchy window
DialogEditor_HighlightedGadgetInfo,"relative position: ({0}px, {1}px) dimension: ({2}px, {3}px)","położenie względne: ({0} px, {1} px), wymiary: ({2} px, {3} px)",,display position and dimension of the currently highlighted gadget
DialogEditor_HSVTextEntry,HSV Input,Wartość wejściowa HSV,,layout hierarchy label for the HSV input boxes
DialogEditor_InvalidJSON,The style '{0}' is not a valid json primitive. Please amend or revert the style. No changes will be saved.,Styl „{0}” nie jest prawidłowym elementem pierwotnym json. Zmień lub przywróć styl. Żadne zmiany nie zostaną zapisane.,,Error message when the user attempts to save a broken json style
DialogEditor_LabelAndIconCollection,Name And Icon,Nazwa i ikona,,Gadget properties heading for the LabelAndIcon class properties
DialogEditor_Layout,Layout,Układ,,Gadget properties heading for the basic layout properties group
DialogEditor_LayoutName,Layout name:,Nazwa układu:,,layout name
DialogEditor_ListBoxItems,List Items,Pozycje na liście,,The layout hierarchy label for the list items
DialogEditor_LoadLayoutXML,Load Layout File,Załaduj plik układu,,Button prompt for loading a layout xml file
DialogEditor_MenuBarEntry,Menu Bar Entry,Pozycja paska menu,,layout hierarchy label for menubarentry gadget
DialogEditor_MenuEntry,Menu Entry,Pozycja menu,,Layout Hierarchy heading for a menu entry
DialogEditor_NewLayout,New Layout,Nowy układ,,Dialog editor new layout menu entry
DialogEditor_Node,Tree View Node,Węzeł widoku drzewa,,Tree view node label in the gadget layout hierarchy
DialogEditor_NoJSONSelected,Dialog Editor: No JSON File Selected,Edytor okna dialogowego: nie wybrano żadnego pliku JSON,,There was no .json file selected by the user
DialogEditor_NoLayoutSelected,Dialog Editor: No Layout Selected,Edytor okna dialogowego: nie wybrano żadnego układu,,log prompt for user to indicate no layout was selected
DialogEditor_NoXMLSelected,Dialog Editor: No XML File Selected,Edytor okna dialogowego: nie wybrano żadnego pliku XML,,log prompt for user to indicate no xml file was selected
DialogEditor_OpenLayout,Open Layout,Otwórz układ,,Dialog editor open layout menu entry
DialogEditor_OverridingStyleFile,The style name '{0}' is currently registered to\n'{2}'\nbut will now be saved to\n'{1}',"Nazwa stylu „{0}” jest obecnie zarejestrowana w \n„{2}”,\nale teraz zostanie zapisana w \n„{1}”",,Message when the user overrides a styles save file
DialogEditor_PasteGadget,Paste Gadget,Wklej gadżet,,menu entry for pasting a gadget from clipboard
DialogEditor_Properties,Gadget Layout Properties,Właściwości układu gadżetów,,the title for the layout properties window
DialogEditor_RadioGroup,Radio Button Group,Grupa przycisków opcji,,Layout hierarchy display name for radio button group
DialogEditor_ReloadImages,Reload Images,Odśwież obrazy,,menu bar entry for reloading all images in the dialog editor
DialogEditor_RemoveTestLayout,Remove Active Test Layouts,Usuń aktywne układy testowe,,Menu option to remove any active test layout windows from the dialog editor
DialogEditor_RevertAllStyles,Revert All Styles To Last Save,Przywróć wszystkie style do ostatniego zapisu,,Revert the all the currently open styles to version on disk
DialogEditor_RevertAllStylesToOriginal,Revert All Styles To Original State,Przywróć wszystkie style do stanu pierwotnego,,Revert the all the currently open styles to version of unmodified file on disk
DialogEditor_RevertStyle,Revert Style To Last Save,Przywróć styl do ostatniego zapisu,,Revert the currently active style to version on disk
DialogEditor_RevertStyleToOriginal,Revert Style To Original State,Przywróć styl do stanu pierwotnego,,Revert the currently active style to version of unmodified file on disk
DialogEditor_RGBATextEntry,RGBA Input,Dane RGBA,,layout hierarchy label for the RGBA input boxes
DialogEditor_RowSplitter,Grid Row Splitter,Pasek podziału wierszy siatki,,Layout Heirarchy heading for a grid row splitter
DialogEditor_SaveAllStyles,Save All Styles,Zapisz wszystkie style,,Menu option to save all open styles to file
DialogEditor_SaveAsLayout,Save Layout As...,Zapisz układ jako...,,Dialog editor save as layout menu entry
DialogEditor_SaveFailed,Dialog Editor: Save failed due to error: {0} - {1},Edytor okna dialogowego: Zapis nie powiódł się z powodu błędu: {0}-{1},,lop propmt for user to indicate the save failed
DialogEditor_SaveLayout,Save Layout,Zapisz układ,,Dialog editor save layout menu entry
DialogEditor_SaveStyle,Save Style,Zapisz styl,,Menu option to save a style to file
DialogEditor_SaveStyleAs,Save Style As...,Zapisz styl jako...,,Menu option to save a style to a different file or with a different name
DialogEditor_ScrollPanel,Scroll Panel,Panel przewijania,,layout hierarchy display name for scroll panel
DialogEditor_SelectContextMenu,Edit Context Menu,Edytuj menu kontekstowe,,Context menu option to select the context menu for the selected gadget so it can be edited
DialogEditor_SelectSaveFile,Select the file to save the style to. If the file doesn't already contain the style definition it will search all files within its folder.\nUse 'Save Style As...' to explicitly override save file,"Wybierz plik, w którym ma być zapisany styl. Jeśli plik nie zawiera jeszcze żadnej definicji stylu, wyszukane zostaną wszystkie pliki znajdujące się w folderze.\nAby jednoznacznie zastąpić zapisany plik, kliknij opcję „Zapisz styl jako...”",,Information about selecting a save file. Informs the user that if the file they have chosen doesn't already include the stylename it will search for the file that does inside the parent folder
DialogEditor_StyleEditor,Style Editor,Edytor stylów,,the title for the style editor window
DialogEditor_StyleName,Style name:,Nazwa stylu:,,style name
DialogEditor_StyleNotFound,The style wasn't found in this folder. It will append to the selected file unless an alternative is selected.,"Nie znaleziono stylu w tym folderze. O ile nie zostanie wybrany alternatywny element, zostanie on dołączony do wybranego stylu.",,Warning message that the style wasnt' found so it will be appended to the end of the given style instead
DialogEditor_SubMenuEntry,Sub Menu Entry,Pozycja menu podrzędnego,,Layout hierarchy label for a sub menu entry
DialogEditor_TabControl,Tab Control Panel,Panel sterowania karty,,Gadget toolbox display name for tab control
DialogEditor_TabItem,Tab,Karta,,Layout Heirarchy heading for a tab
DialogEditor_TestLayout,Test Layout,Układ testowy,,Dialog editor test layout menu entry
DialogEditor_Title,Dialog Editor,Edytor okna dialogowego,,title for the dialog editor window
DialogEditor_Toolbox,Gadget Toolbox,Przybornik gadżetów,,title for the gadget toolbox window
DialogEditor_TreeViewNode,TreeViewNode,Węzeł widoku drzewa,,Dialog editor TreeViewNode
DialogEditor_Warning,Warning,Ostrzeżenie,,warning message box title
Edit_Menu_FindResource,Find Resource,Znajdź zasób,,"Edit menu ""FindResource"""
Edit_Menu_Redo,Redo,Wykonaj ponownie,,Redo menu entry
Edit_Menu_Search,Search & Replace,Znajdź i zastąp,,"Edit menu ""Search & Replace"""
Edit_Menu_Undo,Undo,Cofnij,,Undo menu entry
Error_AnimBlendClone,{0} does not implement ICloneable,Klasa {0} nie uwzględnia wdrożenia interfejsu ICloneable,,Any class that is used in the animation system must implement ICloneable
Error_CursorManagerDuplicateName,Attempting to add a cursor using image {1} with duplicated id {0} please assign a different name,Próba dodania kursora z użyciem obrazu {1} o zdublowanym identyfikatorze {0}. Przypisz inną nazwę,,Multiple cursors have been added with the same reference name
Error_CursorManagerFailedLoad,Attempted to load cursor {1} but received error '{0}',"Podjęto próbę załadowania kursora {1}, ale otrzymano błąd „{0}”",,File load failed for cursor image
Error_CursorManagerLoadingInfoMissing,Attempting to load cursor {0} but can't find loading info,"Podjęto próbę załadowania kursora {0}, ale nie można znaleźć informacji na temat ładowania",,The loading callback for a cursor can't find the loading hotspot info
Error_GadgetToolboxFailedLoad,Attempted to load gadget toolbox info but received error '{0}' - '{1}',"Podjęto próbę załadowania informacji o przyborniku gadżetów, ale otrzymano błąd „{0}”-„{1}”",,Failed to load the gadget toolbox list
Error_GadgetToolboxInvalidGadget,Attempted to add gadget '{0}' to toolbox but it isn't registered with the layout manager,"Podjęto próbę dodania gadżetu „{0}” do przybornika, jednak nie jest on zarejestrowany przy użyciu menedżera układów ",,Invalid gadget specified in gadget toolbox list
Error_Cursors,Cursor Error,Błąd kursora,,Cursor error warning title
Error_GUILayout_AnchorRequiresParentPos,"A parent reliant anchor (bottom or right) has been set with no parent gadget, try setting the dimension instead","Ustawiono kotwicę opartą na gadżecie nadrzędnym (u dołu lub z prawej strony), którego nie ma. Spróbuj zamiast tego ustawić wymiar",,Attempted to use an bottom or right anchor when there is no parent gadget to base the position upon
Error_GUILayout_DimensionAndBothAnchors,"A dimension input has been set along with both the associated anchors, the dimension input will be ignored",Ustawiono wymiar z wprowadzoną wartością oraz obydwie powiązane z nim kotwice. Wprowadzona wartość wymiaru zostanie zignorowana,,"Both the dimension and the associated anchors have been set (for instance width, top and bottom) the dimension will be calculated from the anchors not the dimension input"
