Name,English,Translation,Restrictions,Comment
GMStdGetGlobal_Story_2,Get global variable ${var} into ${output} on ${applyto}${show_input_count},Globale Variable ${var} abrufen in ${output} auf ${applyto}${show_input_count},,GML Visual story text
GMStdGetGlobal_Story_3,Get global variable ${var} into temp ${output}${show_input_count},Globale Variable ${var} abrufen in temp ${output}${show_input_count},,GML Visual story text
GMStdGetGlobal_Story_4,Get global variable ${var} into temp ${output} on ${applyto}${show_input_count},Globale Variable ${var} abrufen in temp ${output} auf ${applyto}${show_input_count},,GML Visual story text
GMStdIfVar_Story_1,If ${var} is not equal to ${value},Falls ${var} ist nicht gleich ${value},,GML Visual story text
GMStdIfVar_Story_2,If ${var} is not equal to ${value} on ${applyto},Falls ${var} ist nicht gleich ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_3,If ${var} is not less than ${value},Falls ${var} ist nicht kleiner als ${value},,GML Visual story text
GMStdIfVar_Story_4,If ${var} is not less than ${value} on ${applyto},Falls ${var} ist nicht kleiner als ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_5,If ${var} is not greater than ${value},Falls ${var} ist nicht größer als ${value},,GML Visual story text
GMStdIfVar_Story_6,If ${var} is not greater than ${value} on ${applyto},Falls ${var} ist nicht größer als ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_7,If ${var} is not less than or equal to ${value},Falls ${var} ist nicht kleiner als oder gleich ${value},,GML Visual story text
GMStdIfVar_Story_8,If ${var} is not less than or equal to ${value} on ${applyto},Falls ${var} ist nicht kleiner als oder gleich ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_9,If ${var} is not greater than or equal to ${value},Falls ${var} ist nicht größer als oder gleich ${value},,GML Visual story text
GMStdIfVar_Story_10,If ${var} is not greater than or equal to ${value} on ${applyto},Falls ${var} ist nicht größer als oder gleich ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_11,If ${var} is equal to ${value},Falls ${var} ist gleich ${value},,GML Visual story text
GMStdIfVar_Story_12,If ${var} is equal to ${value} on ${applyto},Falls ${var} ist gleich ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_13,If ${var} is less than ${value},Falls ${var} ist kleiner als ${value},,GML Visual story text
GMStdIfVar_Story_14,If ${var} is less than ${value} on ${applyto},Falls ${var} ist kleiner als ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_15,If ${var} is greater than ${value},Falls ${var} ist größer als ${value},,GML Visual story text
GMStdIfVar_Story_16,If ${var} is greater than ${value} on ${applyto},Falls ${var} ist größer als ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_17,If ${var} is less than or equal to ${value},Falls ${var} ist kleiner als oder gleich ${value},,GML Visual story text
GMStdIfVar_Story_18,If ${var} is less than or equal to ${value} on ${applyto},Falls ${var} ist kleiner als oder gleich ${value} auf ${applyto},,GML Visual story text
GMStdIfVar_Story_19,If ${var} is greater than or equal to ${value},Falls ${var} ist größer als oder gleich ${value},,GML Visual story text
GMStdIfVar_Story_20,If ${var} is greater than or equal to ${value} on ${applyto},Falls ${var} ist größer als oder gleich ${value} auf ${applyto},,GML Visual story text
GMStdIfExpr_Story_1,If ${expr} is true${show_input_count},Falls ${expr} wahr ist${show_input_count},,GML Visual story text
GMStdIfExpr_Story_2,If ${expr} is true on ${applyto}${show_input_count},Falls ${expr} wahr ist auf ${applyto}${show_input_count},,GML Visual story text
GMStdIfExpr_Story_3,If ${expr} is false${show_input_count},Falls ${expr} falsch ist${show_input_count},,GML Visual story text
GMStdIfExpr_Story_4,If ${expr} is false on ${applyto}${show_input_count},Falls ${expr} falsch ist auf ${applyto}${show_input_count},,GML Visual story text
GMStdIfUndef_Story_1,If ${var} is undefined${show_input_count},Falls ${var} undefiniert ist${show_input_count},,GML Visual story text
GMStdIfUndef_Story_2,If ${var} is undefined on ${applyto}${show_input_count},Falls ${var} undefiniert ist auf ${applyto}${show_input_count},,GML Visual story text
GMStdIfUndef_Story_3,If ${var} is not undefined${show_input_count},Falls ${var} nicht undefiniert ist${show_input_count},,GML Visual story text
GMStdIfUndef_Story_4,If ${var} is not undefined on ${applyto}${show_input_count},Falls ${var} nicht undefiniert ist auf ${applyto}${show_input_count},,GML Visual story text
GMStdElse_Story,Else,Sonst,,GML Visual story text
GMStdExCode_Story_1,Execute code,Code ausführen,,GML Visual story text
GMStdExCode_Story_2,Execute code on ${applyto},Code ausführen auf ${applyto},,GML Visual story text
GMStdExCode_Story_3,${overridden_name},${overridden_name},,GML Visual story text
GMStdExCode_Story_4,${overridden_name} on ${applyto},${overridden_name} auf ${applyto},,GML Visual story text
GMStdExScript_Story_1,Execute ${script},Ausführen ${script},,GML Visual story text
GMStdExScript_Story_2,Execute ${script} on ${applyto},${script} ausführen auf ${applyto},,GML Visual story text
GMStdExScript_Story_3,Execute ${script} with 1 argument,${script} mit 1 Argument ausführen,,GML Visual story text
GMStdExScript_Story_4,Execute ${script} with 1 argument on ${applyto},${script} mit 1 Argument ausführen auf ${applyto},,GML Visual story text
GMStdExScript_Story_5,Execute ${script} with ${input_count} arguments,${script} mit ${input_count} Argumenten ausführen,,GML Visual story text
GMStdExScript_Story_6,Execute ${script} with ${input_count} arguments on ${applyto},${script} mit ${input_count} Argumenten ausführen auf ${applyto},,GML Visual story text
GMStdExScript_Story_7,Execute and set ${var} to return value of ${script},Ausführen und ${var} setzen zur Rückgabe des Werts von ${script},,GML Visual story text
GMStdExScript_Story_8,Execute and set ${var} to return value of ${script} on ${applyto},Ausführen und ${var} setzen zur Rückgabe des Werts von ${script} auf ${applyto},,GML Visual story text
GMStdExScript_Story_9,Execute and set ${var} to return value of ${script} with 1 argument,Ausführen und ${var} setzen zur Rückgabe des Werts von ${script} mit 1 Argument,,GML Visual story text
GMStdExScript_Story_10,Execute and set ${var} to return value of ${script} with 1 argument on ${applyto},Ausführen und ${var} setzen zur Rückgabe des Werts von ${script} mit 1 Argument auf ${applyto},,GML Visual story text
GMStdExScript_Story_11,Execute and set ${var} to return value of ${script} with ${input_count} arguments,Ausführen und ${var} setzen zur Rückgabe des Werts von ${script} mit ${input_count} Argumenten,,GML Visual story text
GMStdExScript_Story_12,Execute and set ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Ausführen und ${var} setzen zur Rückgabe des Werts von ${script} mit ${input_count} Argumenten auf ${applyto},,GML Visual story text
GMStdExScript_Story_13,Execute and set temp ${var} to return value of ${script},Ausführen und temp ${var} setzen zur Rückgabe des Werts von ${script},,GML Visual story text
GMStdExScript_Story_14,Execute and set temp ${var} to return value of ${script} on ${applyto},Ausführen und temp ${var} setzen zur Rückgabe des Werts von ${script} auf ${applyto},,GML Visual story text
GMStdExScript_Story_15,Execute and set temp ${var} to return value of ${script} with 1 argument,Ausführen und temp ${var} setzen zur Rückgabe des Werts von ${script} mit 1 Argument,,GML Visual story text
GMStdExScript_Story_16,Execute and set temp ${var} to return value of ${script} with 1 argument on ${applyto},Ausführen und temp ${var} setzen zur Rückgabe des Werts von ${script} mit 1 Argument auf ${applyto},,GML Visual story text
GMStdExScript_Story_17,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments,Ausführen und temp ${var} setzen zur Rückgabe des Werts von ${script} mit ${input_count} Argumenten,,GML Visual story text
GMStdExScript_Story_18,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Ausführen und temp ${var} setzen zur Rückgabe des Werts von ${script} mit ${input_count} Argumenten auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_1,Call ${function},Aufrufen ${function},,GML Visual story text
GMStdCallFunction_Story_2,Call ${function} on ${applyto},${function} aufrufen auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_3,Call ${function} with 1 argument,${function} mit 1 Argument aufrufen,,GML Visual story text
GMStdCallFunction_Story_4,Call ${function} with 1 argument on ${applyto},${function} mit 1 Argument aufrufen auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_5,Call ${function} with ${input_count} arguments,${function} mit ${input_count} Argumenten aufrufen,,GML Visual story text
GMStdCallFunction_Story_6,Call ${function} with ${input_count} arguments on ${applyto},${function} mit ${input_count} Argumenten aufrufen auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_7,Set ${var} to return value of ${function},${var} setzen zur Rückgabe des Werts von ${function},,GML Visual story text
GMStdCallFunction_Story_8,Set ${var} to return value of ${function} on ${applyto},${var} setzen zur Rückgabe des Werts von ${function} auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_9,Set ${var} to return value of ${function} with 1 argument,${var} setzen zur Rückgabe des Werts von ${function} mit 1 Argument,,GML Visual story text
GMStdCallFunction_Story_10,Set ${var} to return value of ${function} with 1 argument on ${applyto},${var} setzen zur Rückgabe des Werts von ${function} mit 1 Argument auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_11,Set ${var} to return value of ${function} with ${input_count} arguments,${var} setzen zur Rückgabe des Werts von ${function} mit ${input_count} Argumenten,,GML Visual story text
GMStdCallFunction_Story_12,Set ${var} to return value of ${function} with ${input_count} arguments on ${applyto},${var} setzen zur Rückgabe des Werts von ${function} mit ${input_count} Argumenten auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_13,Set temp ${var} to return value of ${function},Temp ${var} setzen zur Rückgabe des Werts von ${function},,GML Visual story text
GMStdCallFunction_Story_14,Set temp ${var} to return value of ${function} on ${applyto},Temp ${var} setzen zur Rückgabe des Werts von ${function} auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_15,Set temp ${var} to return value of ${function} with 1 argument,Temp ${var} setzen zur Rückgabe des Werts von ${function} mit 1 Argument,,GML Visual story text
GMStdCallFunction_Story_16,Set temp ${var} to return value of ${function} with 1 argument on ${applyto},Temp ${var} setzen zur Rückgabe des Werts von ${function} mit 1 Argument auf ${applyto},,GML Visual story text
GMStdCallFunction_Story_17,Set temp ${var} to return value of ${function} with ${input_count} arguments,Temp ${var} setzen zur Rückgabe des Werts von ${function} mit ${input_count} Argumenten,,GML Visual story text
GMStdCallFunction_Story_18,Set temp ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Temp ${var} setzen zur Rückgabe des Werts von ${function} mit ${input_count} Argumenten auf ${applyto},,GML Visual story text
GMStdRet_Story_1,Return ${value},Zurückgeben ${value},,GML Visual story text
GMStdRet_Story_2,Return ${value} on ${applyto},${value} zurückgeben auf ${applyto},,GML Visual story text
GMStdApplyTo_Story_1,Apply to ${applyto},Anwenden auf ${applyto},,GML Visual story text
GMStdMacro_Story_1,Define macro ${macro} as ${value}${show_input_count},Makro ${macro} definieren als ${value}${show_input_count},,GML Visual story text
GMStdMacro_Story_2,Define macro ${macro} as ${value} on ${applyto}${show_input_count},Makro ${macro} definieren als ${value} auf ${applyto}${show_input_count},,GML Visual story text
GMStdExit_Story,Exit the current event,Aktuelles Ereignis verlassen,,GML Visual story text
GMStdInstCreate_Story_1,Create ${objectid} at ${dnd_pos},${objectid} erstellen bei ${dnd_pos},,GML Visual story text
GMStdInstCreate_Story_2,Create ${objectid} at ${dnd_pos} on ${applyto},${objectid} erstellen bei ${dnd_pos} auf ${applyto},,GML Visual story text
GMStdInstCreate_Story_3,Create ${objectid} at ${dnd_pos} into ${var},${objectid} erstellen bei ${dnd_pos} in ${var},,GML Visual story text
GMStdInstCreate_Story_4,Create ${objectid} at ${dnd_pos} into ${var} on ${applyto},${objectid} erstellen bei ${dnd_pos} in ${var} auf ${applyto},,GML Visual story text
GMStdInstCreate_Story_5,Create ${objectid} at ${dnd_pos} into temp ${var},${objectid} erstellen bei ${dnd_pos} in temp ${var},,GML Visual story text
GMStdInstCreate_Story_6,Create ${objectid} at ${dnd_pos} into temp ${var} on ${applyto},${objectid} erstellen bei ${dnd_pos} in temp ${var} auf ${applyto},,GML Visual story text
GMStdInstDestroy_Story_1,Destroy this instance,Diese Instanz zerstören,,GML Visual story text
GMStdInstDestroy_Story_2,Destroy ${applyto} on ${applyto},${applyto} zerstören auf ${applyto},,GML Visual story text
GMStdDestroyAtPos_Story_1,Destroy instances at ${dnd_pos},Instanzen zerstören bei ${dnd_pos},,GML Visual story text
GMStdDestroyAtPos_Story_2,Destroy instances at ${dnd_pos} on ${applyto},Instanzen zerstören bei ${dnd_pos} auf ${applyto},,GML Visual story text
GMStdInstChange_Story_1,Change into ${objind},Ändern in ${objind},,GML Visual story text
GMStdInstChange_Story_2,Change ${applyto} into ${objind} on ${applyto},${applyto} ändern in ${objind} auf ${applyto},,GML Visual story text
GMStdSetAlarm_Story_1,Set alarm ${alarm} to ${steps}${show_input_count},Alarm ${alarm} setzen auf ${steps}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_2,Set alarm ${alarm} to ${steps} on ${applyto}${show_input_count},Alarm ${alarm} setzen auf ${steps} auf ${applyto}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_3,Add ${steps} to alarm ${alarm}${show_input_count},${steps} zu Alarm hinzufügen ${alarm}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_4,Add ${steps} to alarm ${alarm} on ${applyto}${show_input_count},${steps} zu Alarm ${alarm} hinzufügen auf ${applyto}${show_input_count},,GML Visual story text
GMStdGetAlarm_Story_1,Get alarm ${alarm} into ${var},Alarm ${alarm} abrufen in ${var},,GML Visual story text
GMStdGetAlarm_Story_2,Get alarm ${alarm} into ${var} on ${applyto},Alarm ${alarm} abrufen in ${var} auf ${applyto},,GML Visual story text
GMStdGetAlarm_Story_3,Get alarm ${alarm} into temp ${var},Alarm ${alarm} abrufen in temp ${var},,GML Visual story text
GMStdGetAlarm_Story_4,Get alarm ${alarm} into temp ${var} on ${applyto},Alarm ${alarm} abrufen in temp ${var} auf ${applyto},,GML Visual story text
GMStdInstCount_Story_1,Get ${object} count into ${var},Anzahl von ${object} abrufen in ${var},,GML Visual story text
GMStdInstCount_Story_2,Get ${object} count into ${var} on ${applyto},Anzahl von ${object} abrufen in ${var} auf ${applyto},,GML Visual story text
GMStdInstCount_Story_3,Get ${object} count into temp ${var},Anzahl von ${object} abrufen in temp ${var},,GML Visual story text
GMStdInstCount_Story_4,Get ${object} count into temp ${var} on ${applyto},Anzahl von ${object} abrufen in temp ${var} auf ${applyto},,GML Visual story text
GMStdCallUserEvent_Story_1,Call user event ${event}${show_input_count},Benutzerereignis aufrufen ${event}${show_input_count},,GML Visual story text
GMStdCallUserEvent_Story_2,Call user event ${event} on ${applyto}${show_input_count},Benutzerereignis ${event} aufrufen auf ${applyto}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_1,Set instance variable ${dnd_set_inst_vars} to ${value}${show_input_count},Instanzvariable ${dnd_set_inst_vars} setzen auf ${value}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_2,Set instance variable ${dnd_set_inst_vars} to ${value} on ${applyto}${show_input_count},Instanzvariable ${dnd_set_inst_vars} setzen auf ${value} auf ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_1,Get instance variable ${dnd_get_inst_vars} into ${target}${show_input_count},Instanzvariable ${dnd_get_inst_vars} abrufen in ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_2,Get instance variable ${dnd_get_inst_vars} into ${target} on ${applyto}${show_input_count},Instanzvariable ${dnd_get_inst_vars} abrufen in ${target} auf ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_3,Get instance variable ${dnd_get_inst_vars} into temp ${target}${show_input_count},Instanzvariable ${dnd_get_inst_vars} abrufen in temp ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_4,Get instance variable ${dnd_get_inst_vars} into temp ${target} on ${applyto}${show_input_count},Instanzvariable ${dnd_get_inst_vars} abrufen in temp ${target} auf ${applyto}${show_input_count},,GML Visual story text
GMStdSetSprite_Story_1,Set sprite to ${spriteind} at frame ${imageind},Sprite setzen auf ${spriteind} in Frame ${imageind},,GML Visual story text
GMStdSetSprite_Story_2,Set sprite to ${spriteind} at frame ${imageind} on ${applyto},Sprite setzen auf ${spriteind} in Frame ${imageind} auf ${applyto},,GML Visual story text
GMStdRotSprite_Story_1,Set rotation to ${angle},Drehung setzen auf ${angle},,GML Visual story text
GMStdRotSprite_Story_2,Set rotation to ${angle} on ${applyto},Drehung setzen auf ${angle} auf ${applyto},,GML Visual story text
GMStdRotSprite_Story_3,Add ${angle} to rotation,${angle} zu Drehung hinzufügen,,GML Visual story text
GMStdRotSprite_Story_4,Add ${angle} to rotation on ${applyto},${angle} zu Drehung hinzufügen auf ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_1,Set animation speed to ${speed},Animationsgeschwindigkeit setzen auf ${speed},,GML Visual story text
GMStdSpriteAnimSpd_Story_2,Set animation speed to ${speed} on ${applyto},Animationsgeschwindigkeit setzen auf ${speed} auf ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_3,Add ${speed} to animation speed,${speed} zu Animationsgeschwindigkeit hinzufügen,,GML Visual story text
GMStdSpriteAnimSpd_Story_4,Add ${speed} to animation speed on ${applyto},${speed} zu Animationsgeschwindigkeit hinzufügen auf ${applyto},,GML Visual story text
GMStdSpriteScale_Story_1,"Scale to ${xscale},${yscale}","Skalieren auf ${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_2,"Scale to ${xscale},image_yscale","Skalieren auf ${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_3,"Scale to ${xscale},image_yscale+${yscale}","Skalieren auf ${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_4,"Scale to image_xscale,${yscale}","Skalieren auf image_xscale,${yscale}",,GML Visual story text
GMStdSpriteScale_Story_5,"Scale to image_xscale,image_yscale","Skalieren auf image_xscale,image_yscale",,GML Visual story text
GMStdSpriteScale_Story_6,"Scale to image_xscale,image_yscale+${yscale}","Skalieren auf image_xscale,image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_7,"Scale to image_xscale+${xscale},${yscale}","Skalieren auf image_xscale+${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_8,"Scale to image_xscale+${xscale},image_yscale","Skalieren auf image_xscale+${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_9,"Scale to image_xscale+${xscale},image_yscale+${yscale}","Skalieren auf image_xscale+${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_10,"Scale ${applyto} to ${xscale},${yscale} on ${applyto}","${applyto} skalieren auf ${xscale},${yscale} auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_11,"Scale ${applyto} to ${xscale},image_yscale on ${applyto}","${applyto} skalieren auf ${xscale},image_yscale auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_12,"Scale ${applyto} to ${xscale},image_yscale+${yscale} on ${applyto}","${applyto} skalieren auf ${xscale},image_yscale+${yscale} auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_13,"Scale ${applyto} to image_xscale,${yscale} on ${applyto}","${applyto} skalieren auf image_xscale,${yscale} auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_14,"Scale ${applyto} to image_xscale,image_yscale on ${applyto}","${applyto} skalieren auf image_xscale,image_yscale auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_15,"Scale ${applyto} to image_xscale,image_yscale+${yscale} on ${applyto}","${applyto} skalieren auf image_xscale,image_yscale+${yscale} auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_16,"Scale ${applyto} to image_xscale+${xscale},${yscale} on ${applyto}","${applyto} skalieren auf image_xscale+${xscale},${yscale} auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_17,"Scale ${applyto} to image_xscale+${xscale},image_yscale on ${applyto}","${applyto} skalieren auf image_xscale+${xscale},image_yscale auf ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_18,"Scale ${applyto} to image_xscale+${xscale},image_yscale+${yscale} on ${applyto}","${applyto} skalieren auf image_xscale+${xscale},image_yscale+${yscale} auf ${applyto}",,GML Visual story text
GMStdSpriteAlpha_Story_1,Set alpha to ${alpha},Alpha setzen auf ${alpha},,GML Visual story text
GMStdSpriteAlpha_Story_2,Set alpha to ${alpha} on ${applyto},Alpha setzen auf ${alpha} auf ${applyto},,GML Visual story text
GMStdSpriteAlpha_Story_3,Add ${alpha} to alpha,${alpha} zu Alpha hinzufügen,,GML Visual story text
GMStdSpriteAlpha_Story_4,Add ${alpha} to alpha on ${applyto},${alpha} zu Alpha hinzufügen auf ${applyto},,GML Visual story text
GMStdSpriteColor_Story_1,Set sprite blend colour to ${colour},Sprite-Blendfarbe setzen auf ${colour},,GML Visual story text
GMStdSpriteColor_Story_2,Set sprite blend colour to ${colour} on ${applyto},Sprite-Blendfarbe setzen auf ${colour} auf ${applyto},,GML Visual story text
GMStdInstExists_Story_1,Check if ${obj} does not exist,"Überprüfen, ob ${obj} nicht existiert",,GML Visual story text
GMStdInstExists_Story_2,Check if ${obj} does not exist on ${applyto},"Überprüfen, ob ${obj} nicht existiert auf ${applyto}",,GML Visual story text
GMStdInstExists_Story_3,Check if ${obj} exists,"Überprüfen, ob ${obj} existiert",,GML Visual story text
GMStdInstExists_Story_4,Check if ${obj} exists on ${applyto},"Überprüfen, ob ${obj} existiert auf ${applyto}",,GML Visual story text
GMStdInheritEvent_Story_1,Call parent event,Übergeordnetes Ereignis aufrufen,,GML Visual story text
GMStdInheritEvent_Story_2,Call parent event on ${applyto},Übergeordnetes Ereignis aufrufen auf ${applyto},,GML Visual story text
GMStdIfMousePressed_Story_1,If mouse button ${button} is pressed,Falls Maustaste ${button} gedrückt wird,,GML Visual story text
GMStdIfMousePressed_Story_2,If mouse button ${button} is pressed on ${applyto},Falls Maustaste ${button} gedrückt wird auf ${applyto},,GML Visual story text
GMStdIfMousePressed_Story_3,If mouse button ${button} is not pressed,Falls Maustaste ${button} nicht gedrückt wird,,GML Visual story text
GMStdIfMousePressed_Story_4,If mouse button ${button} is not pressed on ${applyto},Falls Maustaste ${button} nicht gedrückt wird auf ${applyto},,GML Visual story text
GMStdIfMouseDown_Story_1,If mouse button ${button} is down,Falls Maustaste ${button} betätigt ist,,GML Visual story text
GMStdIfMouseDown_Story_2,If mouse button ${button} is down on ${applyto},Falls Maustaste ${button} betätigt ist auf ${applyto},,GML Visual story text
GMStdIfMouseDown_Story_3,If mouse button ${button} is not down,Falls Maustaste ${button} nicht betätigt ist,,GML Visual story text
GMStdIfMouseDown_Story_4,If mouse button ${button} is not down on ${applyto},Falls Maustaste ${button} nicht betätigt ist auf ${applyto},,GML Visual story text
GMStdIfMouseUp_Story_1,If mouse button ${button} is released,Falls Maustaste ${button} losgelassen wird,,GML Visual story text
GMStdIfMouseUp_Story_2,If mouse button ${button} is released on ${applyto},Falls Maustaste ${button} losgelassen wird auf ${applyto},,GML Visual story text
GMStdIfMouseUp_Story_3,If mouse button ${button} is not released,Falls Maustaste ${button} nicht losgelassen wird,,GML Visual story text
GMStdIfMouseUp_Story_4,If mouse button ${button} is not released on ${applyto},Falls Maustaste ${button} nicht losgelassen wird auf ${applyto},,GML Visual story text
GMStdIfKeyPressed_Story_1,If ${key} is pressed,Falls ${key} gedrückt wird,,GML Visual story text
GMStdIfKeyPressed_Story_2,If ${key} is pressed on ${applyto},Falls ${key} gedrückt wird auf ${applyto},,GML Visual story text
GMStdIfKeyPressed_Story_3,If ${key} is not pressed,Falls ${key} nicht gedrückt wird,,GML Visual story text
GMStdIfKeyPressed_Story_4,If ${key} is not pressed on ${applyto},Falls ${key} nicht gedrückt wird auf ${applyto},,GML Visual story text
GMStdIfKeyDown_Story_1,If ${key} is down,Falls ${key} betätigt ist,,GML Visual story text
GMStdIfKeyDown_Story_2,If ${key} is down on ${applyto},Falls ${key} betätigt ist auf ${applyto},,GML Visual story text
GMStdIfKeyDown_Story_3,If ${key} is not down,Falls ${key} nicht betätigt ist,,GML Visual story text
GMStdIfKeyDown_Story_4,If ${key} is not down on ${applyto},Falls ${key} nicht betätigt ist auf ${applyto},,GML Visual story text
GMStdIfKeyUp_Story_1,If ${key} is released,Falls ${key} losgelassen wird,,GML Visual story text
GMStdIfKeyUp_Story_2,If ${key} is released on ${applyto},Falls ${key} losgelassen wird auf ${applyto},,GML Visual story text
GMStdIfKeyUp_Story_3,If ${key} is not released,Falls ${key} nicht losgelassen wird,,GML Visual story text
GMStdIfKeyUp_Story_4,If ${key} is not released on ${applyto},Falls ${key} nicht losgelassen wird auf ${applyto},,GML Visual story text
GMStdGPAxis_Story_1,Get ${axis} axis value on gamepad ${gp} into ${var},${axis}-Achsenwert von Gamepad ${gp} abrufen in ${var},,GML Visual story text
GMStdGPAxis_Story_2,Get ${axis} axis value on gamepad ${gp} into ${var} on ${applyto},${axis}-Achsenwert von Gamepad ${gp} abrufen in ${var} auf ${applyto},,GML Visual story text
GMStdGPAxis_Story_3,Get ${axis} axis value on gamepad ${gp} into temp ${var},${axis}-Achsenwert von Gamepad ${gp} abrufen in temp ${var},,GML Visual story text
GMStdGPAxis_Story_4,Get ${axis} axis value on gamepad ${gp} into temp ${var} on ${applyto},${axis}-Achsenwert von Gamepad ${gp} abrufen in temp ${var} auf ${applyto},,GML Visual story text
GMStdGPTrigger_Story_1,Get ${trigger} value on gamepad ${gp} into ${var},${trigger}-Wert von Gamepad ${gp} abrufen in ${var},,GML Visual story text
GMStdGPTrigger_Story_2,Get ${trigger} value on gamepad ${gp} into ${var} on ${applyto},${trigger}-Wert von Gamepad ${gp} abrufen in ${var} auf ${applyto},,GML Visual story text
