Name,English,Translation,Restrictions,Comment
GMStdIfVar_Story_10,If ${var} is not greater than or equal to ${value} on ${applyto},Rileva se ${var} non è maggiore o uguale a ${value} in ${applyto},,GML Visual story text
GMStdIfVar_Story_11,If ${var} is equal to ${value},Rileva se ${var} è uguale a ${value},,GML Visual story text
GMStdIfVar_Story_12,If ${var} is equal to ${value} on ${applyto},Rileva se ${var} è uguale a ${value} in ${applyto},,GML Visual story text
GMStdIfVar_Story_13,If ${var} is less than ${value},Rileva se ${var} è minore di ${value},,GML Visual story text
GMStdIfVar_Story_14,If ${var} is less than ${value} on ${applyto},Rileva se ${var} è minore di ${value} in ${applyto},,GML Visual story text
GMStdIfVar_Story_15,If ${var} is greater than ${value},Rileva se ${var} è maggiore di ${value},,GML Visual story text
GMStdIfVar_Story_16,If ${var} is greater than ${value} on ${applyto},Rileva se ${var} è maggiore di ${value} in ${applyto},,GML Visual story text
GMStdIfVar_Story_17,If ${var} is less than or equal to ${value},Rileva se ${var} è minore o uguale a ${value},,GML Visual story text
GMStdIfVar_Story_18,If ${var} is less than or equal to ${value} on ${applyto},Rileva se ${var} è minore o uguale a ${value} in ${applyto},,GML Visual story text
GMStdIfVar_Story_19,If ${var} is greater than or equal to ${value},Rileva se ${var} è maggiore o uguale a ${value},,GML Visual story text
GMStdIfVar_Story_20,If ${var} is greater than or equal to ${value} on ${applyto},Rileva se ${var} è maggiore o uguale a ${value} in ${applyto},,GML Visual story text
GMStdIfExpr_Story_1,If ${expr} is true${show_input_count},Rileva se ${expr} è vero${show_input_count},,GML Visual story text
GMStdIfExpr_Story_2,If ${expr} is true on ${applyto}${show_input_count},Rileva se ${expr} è vero in ${applyto}${show_input_count},,GML Visual story text
GMStdIfExpr_Story_3,If ${expr} is false${show_input_count},Rileva se ${expr} è falso${show_input_count},,GML Visual story text
GMStdIfExpr_Story_4,If ${expr} is false on ${applyto}${show_input_count},Rileva se ${expr} è falso in ${applyto}${show_input_count},,GML Visual story text
GMStdIfUndef_Story_1,If ${var} is undefined${show_input_count},Rileva se ${var} è indefinito${show_input_count},,GML Visual story text
GMStdIfUndef_Story_2,If ${var} is undefined on ${applyto}${show_input_count},Rileva se ${var} è indefinito in ${applyto}${show_input_count},,GML Visual story text
GMStdIfUndef_Story_3,If ${var} is not undefined${show_input_count},Rileva se ${var} non è indefinito${show_input_count},,GML Visual story text
GMStdIfUndef_Story_4,If ${var} is not undefined on ${applyto}${show_input_count},Rileva se ${var} non è indefinito in ${applyto}${show_input_count},,GML Visual story text
GMStdElse_Story,Else,Altrimenti,,GML Visual story text
GMStdExCode_Story_1,Execute code,Esegue il codice,,GML Visual story text
GMStdExCode_Story_2,Execute code on ${applyto},Esegue il codice in ${applyto},,GML Visual story text
GMStdExCode_Story_3,${overridden_name},${overridden_name},,GML Visual story text
GMStdExCode_Story_4,${overridden_name} on ${applyto},${overridden_name} in ${applyto},,GML Visual story text
GMStdExScript_Story_1,Execute ${script},Esegue ${script},,GML Visual story text
GMStdExScript_Story_2,Execute ${script} on ${applyto},Esegue ${script} in ${applyto},,GML Visual story text
GMStdExScript_Story_3,Execute ${script} with 1 argument,Esegue ${script} con 1 argomento,,GML Visual story text
GMStdExScript_Story_4,Execute ${script} with 1 argument on ${applyto},Esegue ${script} con 1 argomento in ${applyto},,GML Visual story text
GMStdExScript_Story_5,Execute ${script} with ${input_count} arguments,Esegue ${script} con ${input_count} argomenti,,GML Visual story text
GMStdExScript_Story_6,Execute ${script} with ${input_count} arguments on ${applyto},Esegue ${script} con ${input_count} argomenti in ${applyto},,GML Visual story text
GMStdExScript_Story_7,Execute and set ${var} to return value of ${script},Esegue e imposta ${var} sul valore restituito da ${script},,GML Visual story text
GMStdExScript_Story_8,Execute and set ${var} to return value of ${script} on ${applyto},Esegue e imposta ${var} sul valore restituito da ${script} in ${applyto},,GML Visual story text
GMStdExScript_Story_9,Execute and set ${var} to return value of ${script} with 1 argument,Esegue e imposta ${var} sul valore restituito da ${script} con 1 argomento,,GML Visual story text
GMStdExScript_Story_10,Execute and set ${var} to return value of ${script} with 1 argument on ${applyto},Esegue e imposta ${var} sul valore restituito da ${script} con 1 argomento in ${applyto},,GML Visual story text
GMStdExScript_Story_11,Execute and set ${var} to return value of ${script} with ${input_count} arguments,Esegue e imposta ${var} sul valore restituito da ${script} con ${input_count} argomenti,,GML Visual story text
GMStdExScript_Story_12,Execute and set ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Esegue e imposta ${var} sul valore restituito da ${script} con ${input_count} argomenti in ${applyto},,GML Visual story text
GMStdExScript_Story_13,Execute and set temp ${var} to return value of ${script},Esegue e imposta la variabile temporanea ${var} sul valore restituito da ${script},,GML Visual story text
GMStdExScript_Story_14,Execute and set temp ${var} to return value of ${script} on ${applyto},Esegue e imposta la variabile temporanea ${var} sul valore restituito da ${script} in ${applyto},,GML Visual story text
GMStdExScript_Story_15,Execute and set temp ${var} to return value of ${script} with 1 argument,Esegue e imposta la variabile temporanea ${var} sul valore restituito da ${script} con 1 argomento,,GML Visual story text
GMStdExScript_Story_16,Execute and set temp ${var} to return value of ${script} with 1 argument on ${applyto},Esegue e imposta la variabile temporanea ${var} sul valore restituito da ${script} con 1 argomento in ${applyto},,GML Visual story text
GMStdExScript_Story_17,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments,Esegue e imposta la variabile temporanea ${var} sul valore restituito da ${script} con ${input_count} argomenti,,GML Visual story text
GMStdExScript_Story_18,Execute and set temp ${var} to return value of ${script} with ${input_count} arguments on ${applyto},Esegue e imposta la variabile temporanea ${var} sul valore restituito da ${script} con ${input_count} argomenti in ${applyto},,GML Visual story text
GMStdCallFunction_Story_1,Call ${function},Chiama ${function},,GML Visual story text
GMStdCallFunction_Story_2,Call ${function} on ${applyto},Chiama ${function} in ${applyto},,GML Visual story text
GMStdCallFunction_Story_3,Call ${function} with 1 argument,Chiama ${function} con 1 argomento,,GML Visual story text
GMStdCallFunction_Story_4,Call ${function} with 1 argument on ${applyto},Chiama ${function} con 1 argomento in ${applyto},,GML Visual story text
GMStdCallFunction_Story_5,Call ${function} with ${input_count} arguments,Chiama ${function} con ${input_count} argomenti,,GML Visual story text
GMStdCallFunction_Story_6,Call ${function} with ${input_count} arguments on ${applyto},Chiama ${function} con ${input_count} argomenti in ${applyto},,GML Visual story text
GMStdCallFunction_Story_7,Set ${var} to return value of ${function},Imposta ${var} sul valore restituito da ${function},,GML Visual story text
GMStdCallFunction_Story_8,Set ${var} to return value of ${function} on ${applyto},Imposta ${var} sul valore restituito da ${function} in ${applyto},,GML Visual story text
GMStdCallFunction_Story_9,Set ${var} to return value of ${function} with 1 argument,Imposta ${var} sul valore restituito da ${function} con 1 argomento,,GML Visual story text
GMStdCallFunction_Story_10,Set ${var} to return value of ${function} with 1 argument on ${applyto},Imposta ${var} sul valore restituito da ${function} con 1 argomento in ${applyto},,GML Visual story text
GMStdCallFunction_Story_11,Set ${var} to return value of ${function} with ${input_count} arguments,Imposta ${var} sul valore restituito da ${function} con ${input_count} argomenti,,GML Visual story text
GMStdCallFunction_Story_12,Set ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Imposta ${var} sul valore restituito da ${function} con ${input_count} argomenti in ${applyto},,GML Visual story text
GMStdCallFunction_Story_13,Set temp ${var} to return value of ${function},Imposta la variabile temporanea ${var} sul valore restituito da ${function},,GML Visual story text
GMStdCallFunction_Story_14,Set temp ${var} to return value of ${function} on ${applyto},Imposta la variabile temporanea ${var} sul valore restituito da ${function} in ${applyto},,GML Visual story text
GMStdCallFunction_Story_15,Set temp ${var} to return value of ${function} with 1 argument,Imposta la variabile temporanea ${var} sul valore restituito da ${function} con 1 argomento,,GML Visual story text
GMStdCallFunction_Story_16,Set temp ${var} to return value of ${function} with 1 argument on ${applyto},Imposta la variabile temporanea ${var} sul valore restituito da ${function} con 1 argomento in ${applyto},,GML Visual story text
GMStdCallFunction_Story_17,Set temp ${var} to return value of ${function} with ${input_count} arguments,Imposta la variabile temporanea ${var} sul valore restituito da ${function} con ${input_count} argomenti,,GML Visual story text
GMStdCallFunction_Story_18,Set temp ${var} to return value of ${function} with ${input_count} arguments on ${applyto},Imposta la variabile temporanea ${var} sul valore restituito da ${function} con ${input_count} argomenti in ${applyto},,GML Visual story text
GMStdNew_Story_1,Set ${var} to new instance of ${function},Imposta ${var} su una nuova istanza di ${function},,GML Visual story text
GMStdNew_Story_2,Set ${var} to new instance of ${function} with 1 argument,Imposta ${var} su una nuova istanza di ${function} con 1 argomento,,GML Visual story text
GMStdNew_Story_3,Set ${var} to new instance of ${function} with ${input_count} arguments,Imposta ${var} su una nuova istanza di ${function} con ${input_count} argomenti,,GML Visual story text
GMStdNew_Story_4,Set temp ${var} to new instance of ${function},Imposta la variabile temporanea ${var} su una nuova istanza di ${function},,GML Visual story text
GMStdNew_Story_5,Set temp ${var} to new instance of ${function} with 1 argument,Imposta la variabile temporanea ${var} su una nuova istanza di ${function} con 1 argomento,,GML Visual story text
GMStdNew_Story_6,Set temp ${var} to new instance of ${function} with ${input_count} arguments,Imposta la variabile temporanea ${var} su una nuova istanza di ${function} con ${input_count} argomenti,,GML Visual story text
GMStdRet_Story_1,Return ${value},Restituisce ${value},,GML Visual story text
GMStdRet_Story_2,Return ${value} on ${applyto},Restituisce ${value} in ${applyto},,GML Visual story text
GMStdApplyTo_Story_1,Apply to ${applyto},Applica a ${applyto},,GML Visual story text
GMStdMacro_Story_1,Define macro ${macro} as ${value}${show_input_count},Definisce la macro ${macro} come ${value}${show_input_count},,GML Visual story text
GMStdMacro_Story_2,Define macro ${macro} as ${value} on ${applyto}${show_input_count},Definisce la macro ${macro} come ${value} in ${applyto}${show_input_count},,GML Visual story text
GMStdExit_Story,Exit the current event,Esce dall’evento corrente,,GML Visual story text
GMStdInstCreate_Story_1,Create ${objectid} at ${dnd_pos},Crea ${objectid} in ${dnd_pos},,GML Visual story text
GMStdInstCreate_Story_2,Create ${objectid} at ${dnd_pos} on ${applyto},Crea ${objectid} in ${dnd_pos} in ${applyto},,GML Visual story text
GMStdInstCreate_Story_3,Create ${objectid} at ${dnd_pos} into ${var},Crea ${objectid} in ${dnd_pos} e lo assegna a ${var},,GML Visual story text
GMStdInstCreate_Story_4,Create ${objectid} at ${dnd_pos} into ${var} on ${applyto},Crea ${objectid} in ${dnd_pos} e lo assegna a ${var} in ${applyto},,GML Visual story text
GMStdInstCreate_Story_5,Create ${objectid} at ${dnd_pos} into temp ${var},Crea ${objectid} in ${dnd_pos} e lo assegna alla variabile temporanea ${var},,GML Visual story text
GMStdInstCreate_Story_6,Create ${objectid} at ${dnd_pos} into temp ${var} on ${applyto},Crea ${objectid} in ${dnd_pos} e lo assegna alla variabile temporanea ${var} in ${applyto},,GML Visual story text
GMStdInstDestroy_Story_1,Destroy this instance,Distrugge l’istanza,,GML Visual story text
GMStdInstDestroy_Story_2,Destroy ${applyto} on ${applyto},Distrugge ${applyto} in ${applyto},,GML Visual story text
GMStdDestroyAtPos_Story_1,Destroy instances at ${dnd_pos},Distrugge le istanze in ${dnd_pos},,GML Visual story text
GMStdDestroyAtPos_Story_2,Destroy instances at ${dnd_pos} on ${applyto},Distrugge le istanze in ${dnd_pos} in ${applyto},,GML Visual story text
GMStdInstChange_Story_1,Change into ${objind},Cambia in ${objind},,GML Visual story text
GMStdInstChange_Story_2,Change ${applyto} into ${objind} on ${applyto},Cambia ${applyto} in ${objind} in ${applyto},,GML Visual story text
GMStdSetAlarm_Story_1,Set alarm ${alarm} to ${steps}${show_input_count},Imposta l’allarme ${alarm} su ${steps}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_2,Set alarm ${alarm} to ${steps} on ${applyto}${show_input_count},Imposta l’allarme ${alarm} su ${steps} in ${applyto}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_3,Add ${steps} to alarm ${alarm}${show_input_count},Aggiungi ${steps} all’allarme ${alarm}${show_input_count},,GML Visual story text
GMStdSetAlarm_Story_4,Add ${steps} to alarm ${alarm} on ${applyto}${show_input_count},Aggiunge ${steps} all’allarme ${alarm} in ${applyto}${show_input_count},,GML Visual story text
GMStdGetAlarm_Story_1,Get alarm ${alarm} into ${var},Richiama l’allarme ${alarm} e lo assegna a ${var},,GML Visual story text
GMStdGetAlarm_Story_2,Get alarm ${alarm} into ${var} on ${applyto},Richiama l’allarme ${alarm} e lo assegna a ${var} in ${applyto},,GML Visual story text
GMStdGetAlarm_Story_3,Get alarm ${alarm} into temp ${var},Richiama l’allarme ${alarm} e lo assegna alla variabile temporanea ${var},,GML Visual story text
GMStdGetAlarm_Story_4,Get alarm ${alarm} into temp ${var} on ${applyto},Richiama l’allarme ${alarm} e lo assegna alla variabile temporanea ${var} in ${applyto},,GML Visual story text
GMStdInstCount_Story_1,Get ${object} count into ${var},Richiama il numero di ${object} in ${var},,GML Visual story text
GMStdInstCount_Story_2,Get ${object} count into ${var} on ${applyto},Richiama il numero di ${object} e lo assegna a ${var} in ${applyto},,GML Visual story text
GMStdInstCount_Story_3,Get ${object} count into temp ${var},Richiama il numero di ${object} e lo assegna alla variabile temporanea ${var},,GML Visual story text
GMStdInstCount_Story_4,Get ${object} count into temp ${var} on ${applyto},Richiama il numero di ${object} e lo assegna alla variabile temporanea ${var} in ${applyto},,GML Visual story text
GMStdCallUserEvent_Story_1,Call user event ${event}${show_input_count},Chiama l’evento utente ${event}${show_input_count},,GML Visual story text
GMStdCallUserEvent_Story_2,Call user event ${event} on ${applyto}${show_input_count},Chiama l’evento utente ${event} in ${applyto}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_1,Set instance variable ${dnd_set_inst_vars} to ${value}${show_input_count},Imposta la variabile d’istanza ${dnd_set_inst_vars} su ${value}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_2,Set instance variable ${dnd_set_inst_vars} to ${value} on ${applyto}${show_input_count},Imposta la variabile d’istanza ${dnd_set_inst_vars} su ${value} in ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_1,Get instance variable ${dnd_get_inst_vars} into ${target}${show_input_count},Richiama la variabile d’istanza {dnd_get_inst_vars} e la assegna a ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_2,Get instance variable ${dnd_get_inst_vars} into ${target} on ${applyto}${show_input_count},Richiama la variabile d’istanza ${dnd_get_inst_vars} e la assegna a ${target} in ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_3,Get instance variable ${dnd_get_inst_vars} into temp ${target}${show_input_count},Richiama la variabile d’istanza {dnd_get_inst_vars} e la assegna alla variabile temporanea ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_4,Get instance variable ${dnd_get_inst_vars} into temp ${target} on ${applyto}${show_input_count},Richiama la variabile d’istanza ${dnd_get_inst_vars} e la assegna alla variabile temporanea ${target} in ${applyto}${show_input_count},,GML Visual story text
GMStdSetSprite_Story_1,Set sprite to ${spriteind} at frame ${imageind},Imposta lo sprite su ${spriteind} al frame ${imageind},,GML Visual story text
GMStdSetSprite_Story_2,Set sprite to ${spriteind} at frame ${imageind} on ${applyto},Imposta lo sprite su ${spriteind} al frame ${imageind} in ${applyto},,GML Visual story text
GMStdRotSprite_Story_1,Set rotation to ${angle},Imposta la rotazione a ${angle},,GML Visual story text
GMStdRotSprite_Story_2,Set rotation to ${angle} on ${applyto},Imposta la rotazione a ${angle} in ${applyto},,GML Visual story text
GMStdRotSprite_Story_3,Add ${angle} to rotation,Aggiunge ${angle} alla rotazione,,GML Visual story text
GMStdRotSprite_Story_4,Add ${angle} to rotation on ${applyto},Aggiunge ${angle} alla rotazione in ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_1,Set animation speed to ${speed},Imposta la velocità di animazione a ${speed},,GML Visual story text
GMStdSpriteAnimSpd_Story_2,Set animation speed to ${speed} on ${applyto},Imposta la velocità di animazione a ${speed} in ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_3,Add ${speed} to animation speed,Aggiunge ${speed} alla velocità di animazione,,GML Visual story text
GMStdSpriteAnimSpd_Story_4,Add ${speed} to animation speed on ${applyto},Aggiunge ${speed} alla velocità di animazione in ${applyto},,GML Visual story text
GMStdSpriteScale_Story_1,"Scale to ${xscale},${yscale}","Ridimensiona a ${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_2,"Scale to ${xscale},image_yscale","Ridimensiona a ${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_3,"Scale to ${xscale},image_yscale+${yscale}","Ridimensiona a ${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_4,"Scale to image_xscale,${yscale}","Ridimensiona a image_xscale,${yscale}",,GML Visual story text
GMStdSpriteScale_Story_5,"Scale to image_xscale,image_yscale","Ridimensiona a image_xscale,image_yscale",,GML Visual story text
GMStdSpriteScale_Story_6,"Scale to image_xscale,image_yscale+${yscale}","Ridimensiona a image_xscale,image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_7,"Scale to image_xscale+${xscale},${yscale}","Ridimensiona a image_xscale+${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_8,"Scale to image_xscale+${xscale},image_yscale","Ridimensiona a image_xscale+${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_9,"Scale to image_xscale+${xscale},image_yscale+${yscale}","Ridimensiona a image_xscale+${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_10,"Scale ${applyto} to ${xscale},${yscale} on ${applyto}","Ridimensiona ${applyto} a ${xscale},${yscale} in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_11,"Scale ${applyto} to ${xscale},image_yscale on ${applyto}","Ridimensiona ${applyto} a ${xscale},image_yscale in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_12,"Scale ${applyto} to ${xscale},image_yscale+${yscale} on ${applyto}","Ridimensiona ${applyto} a ${xscale},image_yscale+${yscale} in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_13,"Scale ${applyto} to image_xscale,${yscale} on ${applyto}","Ridimensiona ${applyto} a image_xscale,${yscale} in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_14,"Scale ${applyto} to image_xscale,image_yscale on ${applyto}","Ridimensiona ${applyto} a image_xscale,image_yscale in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_15,"Scale ${applyto} to image_xscale,image_yscale+${yscale} on ${applyto}","Ridimensiona ${applyto} a image_xscale,image_yscale+${yscale} in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_16,"Scale ${applyto} to image_xscale+${xscale},${yscale} on ${applyto}","Ridimensiona ${applyto} a image_xscale+${xscale},${yscale} in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_17,"Scale ${applyto} to image_xscale+${xscale},image_yscale on ${applyto}","Ridimensiona ${applyto} a image_xscale+${xscale},image_yscale in ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_18,"Scale ${applyto} to image_xscale+${xscale},image_yscale+${yscale} on ${applyto}","Ridimensiona ${applyto} a image_xscale+${xscale},image_yscale+${yscale} in ${applyto}",,GML Visual story text
GMStdSpriteAlpha_Story_1,Set alpha to ${alpha},Imposta alfa su ${alpha},,GML Visual story text
GMStdSpriteAlpha_Story_2,Set alpha to ${alpha} on ${applyto},Imposta alfa su ${alpha} in ${applyto},,GML Visual story text
GMStdSpriteAlpha_Story_3,Add ${alpha} to alpha,Aggiunge ${alpha} ad alfa,,GML Visual story text
GMStdSpriteAlpha_Story_4,Add ${alpha} to alpha on ${applyto},Aggiunge ${alpha} ad alfa in ${applyto},,GML Visual story text
GMStdSpriteColor_Story_1,Set sprite blend colour to ${colour},Imposta il colore di dissolvenza dello sprite su ${colour},,GML Visual story text
GMStdSpriteColor_Story_2,Set sprite blend colour to ${colour} on ${applyto},Imposta il colore di dissolvenza dello sprite su ${colour} in ${applyto},,GML Visual story text
GMStdInstExists_Story_1,Check if ${obj} does not exist,Controlla se ${obj} non esiste,,GML Visual story text
GMStdInstExists_Story_2,Check if ${obj} does not exist on ${applyto},Controlla se ${obj} non esiste in ${applyto},,GML Visual story text
GMStdInstExists_Story_3,Check if ${obj} exists,Controlla se ${obj} esiste,,GML Visual story text
GMStdInstExists_Story_4,Check if ${obj} exists on ${applyto},Controlla se ${obj} esiste in ${applyto},,GML Visual story text
GMStdInheritEvent_Story_1,Call parent event,Chiama evento padre,,GML Visual story text
GMStdInheritEvent_Story_2,Call parent event on ${applyto},Chiama evento padre in ${applyto},,GML Visual story text
GMStdIfSequenceExists_Story_1,If sequence ${obj} exists,Rileva se la sequenza ${obj} esiste,,GML Visual story text
GMStdIfSequenceExists_Story_2,If sequence ${obj} does not exists,Rileva se la sequenza ${obj} non esiste,,GML Visual story text
GMStdSeqDestroy_Story_1,Destroy sequence ${var},Distrugge la sequenza ${var},,GML Visual story text
GMStdSeqPlay_Story_1,Play sequence ${var},Riproduce la sequenza ${var},,GML Visual story text
GMStdSeqPause_Story_1,Pause sequence ${var},Sospende la sequenza ${var},,GML Visual story text
GMStdSeqSetPos_Story_1,Set position of sequence instance ${sequenceelmid} to ${dnd_pos},Imposta la posizione dell’istanza della sequenza ${sequenceelmid} su ${dnd_pos},,GML Visual story text
GMStdSeqCreate_Story_1,Create ${sequenceid} at ${dnd_pos},Crea ${sequenceid} in ${dnd_pos},,GML Visual story text
GMStdSeqCreate_Story_2,Create ${sequenceid} at ${dnd_pos} on ${applyto},Crea ${sequenceid} in ${dnd_pos} in ${applyto},,GML Visual story text
GMStdSeqCreate_Story_3,Create ${sequenceid} at ${dnd_pos} into ${var},Crea ${sequenceid} in ${dnd_pos} in ${var},,GML Visual story text
GMStdSeqCreate_Story_4,Create ${sequenceid} at ${dnd_pos} into ${var} on ${applyto},Crea ${sequenceid} in ${dnd_pos} e lo assegna a ${var} in ${applyto},,GML Visual story text
GMStdSeqCreate_Story_5,Create ${sequenceid} at ${dnd_pos} into temp ${var},Crea ${sequenceid} in ${dnd_pos} e lo assegna alla variabile temporanea ${var},,GML Visual story text
GMStdSeqCreate_Story_6,Create ${sequenceid} at ${dnd_pos} into temp ${var} on ${applyto},Crea ${sequenceid} in ${dnd_pos} e lo assegna alla variabile temporanea ${var} in ${applyto},,GML Visual story text
GMStdSeqGetPos_Story_1,Get position of sequence instance ${sequenceelmid} into ${varx} and ${vary},Richiama la posizione dell’istanza della sequenza ${sequenceelmid} e la assegna a ${varx} e ${vary},,GML Visual story text
GMStdSeqGetPos_Story_2,Get position of sequence instance ${sequenceelmid} into temp ${varx} and ${vary},Richiama la posizione dell’istanza della sequenza ${sequenceelmid} e la assegna alle variabili temporanee ${varx} e ${vary},,GML Visual story text
GMStdSeqGetPos_Story_3,Get position of sequence instance ${sequenceelmid} into ${varx} and temp ${vary},Richiama la posizione dell’istanza della sequenza ${sequenceelmid} e lo assegna a ${varx} e alla variabile temporanea ${vary},,GML Visual story text
GMStdSeqGetPos_Story_4,Get position of sequence instance ${sequenceelmid} into temp ${varx} and temp ${vary},Richiama la posizione dell’istanza della sequenza ${sequenceelmid} e la assegna alla variabile temporanee ${varx} e alla variabile temporanea ${vary},,GML Visual story text
