Name,English,Translation,Restrictions,Comment
GMStdGetAlarm_Story_1,Get alarm ${alarm} into ${var},Extraire l'alarme ${alarm} dans ${var},,GML Visual story text
GMStdGetAlarm_Story_2,Get alarm ${alarm} into ${var} on ${applyto},Extraire l'alarme ${alarm} dans ${var} sur ${applyto},,GML Visual story text
GMStdGetAlarm_Story_3,Get alarm ${alarm} into temp ${var},Extraire l'alarme ${alarm} dans le temp ${var},,GML Visual story text
GMStdGetAlarm_Story_4,Get alarm ${alarm} into temp ${var} on ${applyto},Extraire l'alarme ${alarm} dans le temp ${var} sur ${applyto},,GML Visual story text
GMStdInstCount_Story_1,Get ${object} count into ${var},Extraire le compte ${object} dans ${var},,GML Visual story text
GMStdInstCount_Story_2,Get ${object} count into ${var} on ${applyto},Extraire le compte ${object} dans ${var} sur ${applyto},,GML Visual story text
GMStdInstCount_Story_3,Get ${object} count into temp ${var},Extraire le compte ${object} dans le temp ${var},,GML Visual story text
GMStdInstCount_Story_4,Get ${object} count into temp ${var} on ${applyto},Extraire le compte ${object} dans le temp ${var} sur ${applyto},,GML Visual story text
GMStdCallUserEvent_Story_1,Call user event ${event}${show_input_count},Annoncer un événement utilisateur ${event}${show_input_count},,GML Visual story text
GMStdCallUserEvent_Story_2,Call user event ${event} on ${applyto}${show_input_count},Annoncer un événement utilisateur ${event} sur ${applyto}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_1,Set instance variable ${dnd_set_inst_vars} to ${value}${show_input_count},Fixer l'instance variable ${dnd_set_inst_vars} à ${value}${show_input_count},,GML Visual story text
GMStdSetInstanceVar_Story_2,Set instance variable ${dnd_set_inst_vars} to ${value} on ${applyto}${show_input_count},Fixer l'instance variable ${dnd_set_inst_vars} à ${value} sur ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_1,Get instance variable ${dnd_get_inst_vars} into ${target}${show_input_count},Extraire l'instance variable ${dnd_get_inst_vars} dans ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_2,Get instance variable ${dnd_get_inst_vars} into ${target} on ${applyto}${show_input_count},Extraire l'instance variable ${dnd_get_inst_vars} dans ${target} sur ${applyto}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_3,Get instance variable ${dnd_get_inst_vars} into temp ${target}${show_input_count},Extraire l'instance variable ${dnd_get_inst_vars} dans le temp ${target}${show_input_count},,GML Visual story text
GMStdGetInstanceVar_Story_4,Get instance variable ${dnd_get_inst_vars} into temp ${target} on ${applyto}${show_input_count},Extraire l'instance variable ${dnd_get_inst_vars} dans le temp ${target} sur ${applyto}${show_input_count},,GML Visual story text
GMStdSetSprite_Story_1,Set sprite to ${spriteind} at frame ${imageind},Fixer le sprite à ${spriteind} à la frame ${imageind},,GML Visual story text
GMStdSetSprite_Story_2,Set sprite to ${spriteind} at frame ${imageind} on ${applyto},Fixer le sprite à ${spriteind} à la frame ${imageind} sur ${applyto},,GML Visual story text
GMStdRotSprite_Story_1,Set rotation to ${angle},Fixer la rotation à ${angle},,GML Visual story text
GMStdRotSprite_Story_2,Set rotation to ${angle} on ${applyto},Fixer la rotation à ${angle} sur ${applyto},,GML Visual story text
GMStdRotSprite_Story_3,Add ${angle} to rotation,Ajouter ${angle} à la rotation,,GML Visual story text
GMStdRotSprite_Story_4,Add ${angle} to rotation on ${applyto},Ajouter ${angle} à la rotation sur ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_1,Set animation speed to ${speed},Fixer la vitesse d'animation à ${speed},,GML Visual story text
GMStdSpriteAnimSpd_Story_2,Set animation speed to ${speed} on ${applyto},Fixer la vitesse d'animation à ${speed} sur ${applyto},,GML Visual story text
GMStdSpriteAnimSpd_Story_3,Add ${speed} to animation speed,Ajouter ${speed} à la vitesse d'animation,,GML Visual story text
GMStdSpriteAnimSpd_Story_4,Add ${speed} to animation speed on ${applyto},Ajouter ${speed} à la vitesse d'animation sur ${applyto},,GML Visual story text
GMStdSpriteScale_Story_1,"Scale to ${xscale},${yscale}","Mettre à l'échelle ${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_2,"Scale to ${xscale},image_yscale","Mettre à l'échelle ${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_3,"Scale to ${xscale},image_yscale+${yscale}","Mettre à l'échelle ${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_4,"Scale to image_xscale,${yscale}","Mettre à l'échelle image_xscale,${yscale}",,GML Visual story text
GMStdSpriteScale_Story_5,"Scale to image_xscale,image_yscale","Mettre à l'échelle image_xscale,image_yscale",,GML Visual story text
GMStdSpriteScale_Story_6,"Scale to image_xscale,image_yscale+${yscale}","Mettre à l'échelle image_xscale,image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_7,"Scale to image_xscale+${xscale},${yscale}","Mettre à l'échelle image_xscale+${xscale},${yscale}",,GML Visual story text
GMStdSpriteScale_Story_8,"Scale to image_xscale+${xscale},image_yscale","Mettre à l'échelle image_xscale+${xscale},image_yscale",,GML Visual story text
GMStdSpriteScale_Story_9,"Scale to image_xscale+${xscale},image_yscale+${yscale}","Mettre à l'échelle image_xscale+${xscale},image_yscale+${yscale}",,GML Visual story text
GMStdSpriteScale_Story_10,"Scale ${applyto} to ${xscale},${yscale} on ${applyto}","Mettre ${applyto} à l'échelle ${xscale},${yscale} sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_11,"Scale ${applyto} to ${xscale},image_yscale on ${applyto}","Mettre ${applyto} à l'échelle ${xscale},image_yscale sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_12,"Scale ${applyto} to ${xscale},image_yscale+${yscale} on ${applyto}","Mettre ${applyto} à l'échelle ${xscale},image_yscale+${yscale} sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_13,"Scale ${applyto} to image_xscale,${yscale} on ${applyto}","Mettre ${applyto} à l'échelle image_xscale,${yscale} sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_14,"Scale ${applyto} to image_xscale,image_yscale on ${applyto}","Mettre ${applyto} à l'échelle image_xscale,image_yscale sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_15,"Scale ${applyto} to image_xscale,image_yscale+${yscale} on ${applyto}","Mettre ${applyto} à l'échelle image_xscale,image_yscale+${yscale} sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_16,"Scale ${applyto} to image_xscale+${xscale},${yscale} on ${applyto}","Mettre ${applyto} à l'échelle image_xscale+${xscale},${yscale} sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_17,"Scale ${applyto} to image_xscale+${xscale},image_yscale on ${applyto}","Mettre ${applyto} à l'échelle image_xscale+${xscale},image_yscale sur ${applyto}",,GML Visual story text
GMStdSpriteScale_Story_18,"Scale ${applyto} to image_xscale+${xscale},image_yscale+${yscale} on ${applyto}","Mettre ${applyto} à l'échelle image_xscale+${xscale},image_yscale+${yscale} sur ${applyto}",,GML Visual story text
GMStdSpriteAlpha_Story_1,Set alpha to ${alpha},Fixer l'alpha à ${alpha},,GML Visual story text
GMStdSpriteAlpha_Story_2,Set alpha to ${alpha} on ${applyto},Fixer l'alpha à ${alpha} sur ${applyto},,GML Visual story text
GMStdSpriteAlpha_Story_3,Add ${alpha} to alpha,Ajouter ${alpha} à l'alpha,,GML Visual story text
GMStdSpriteAlpha_Story_4,Add ${alpha} to alpha on ${applyto},Ajouter ${alpha} à l'alpha sur ${applyto},,GML Visual story text
GMStdSpriteColor_Story_1,Set sprite blend colour to ${colour},Fixer la couleur de blend des sprites à ${colour},,GML Visual story text
GMStdSpriteColor_Story_2,Set sprite blend colour to ${colour} on ${applyto},Fixer la couleur de blend des sprites à ${colour} sur ${applyto},,GML Visual story text
GMStdInstExists_Story_1,Check if ${obj} does not exist,Vérifier si ${obj} n'existe pas,,GML Visual story text
GMStdInstExists_Story_2,Check if ${obj} does not exist on ${applyto},Vérifier si ${obj} n'existe pas sur ${applyto},,GML Visual story text
GMStdInstExists_Story_3,Check if ${obj} exists,Vérifier si ${obj} existe,,GML Visual story text
GMStdInstExists_Story_4,Check if ${obj} exists on ${applyto},Vérifier si ${obj} existe sur ${applyto},,GML Visual story text
GMStdInheritEvent_Story_1,Call parent event,Annoncer un événement parent,,GML Visual story text
GMStdInheritEvent_Story_2,Call parent event on ${applyto},Annoncer un événement parent sur ${applyto},,GML Visual story text
GMStdIfMousePressed_Story_1,If mouse button ${button} is pressed,Si le bouton de la souris ${button} est enfoncé,,GML Visual story text
GMStdIfMousePressed_Story_2,If mouse button ${button} is pressed on ${applyto},Si le bouton de la souris ${button} est enfoncé sur ${applyto},,GML Visual story text
GMStdIfMousePressed_Story_3,If mouse button ${button} is not pressed,Si le bouton de la souris ${button} n'est pas enfoncé,,GML Visual story text
GMStdIfMousePressed_Story_4,If mouse button ${button} is not pressed on ${applyto},Si le bouton de la souris ${button} n'est pas enfoncé sur ${applyto},,GML Visual story text
GMStdIfMouseDown_Story_1,If mouse button ${button} is down,Si le bouton de la souris ${button} est maintenu,,GML Visual story text
GMStdIfMouseDown_Story_2,If mouse button ${button} is down on ${applyto},Si le bouton de la souris ${button} est maintenu sur ${applyto},,GML Visual story text
GMStdIfMouseDown_Story_3,If mouse button ${button} is not down,Si le bouton de la souris ${button} n'est pas maintenu,,GML Visual story text
GMStdIfMouseDown_Story_4,If mouse button ${button} is not down on ${applyto},Si le bouton de la souris ${button} n'est pas maintenu sur ${applyto},,GML Visual story text
GMStdIfMouseUp_Story_1,If mouse button ${button} is released,Si le bouton de la souris ${button} est relâché,,GML Visual story text
GMStdIfMouseUp_Story_2,If mouse button ${button} is released on ${applyto},Si le bouton de la souris ${button} est relâché sur ${applyto},,GML Visual story text
GMStdIfMouseUp_Story_3,If mouse button ${button} is not released,Si le bouton de la souris ${button} n'est pas relâché,,GML Visual story text
GMStdIfMouseUp_Story_4,If mouse button ${button} is not released on ${applyto},Si le bouton de la souris ${button} n'est pas relâché sur ${applyto},,GML Visual story text
GMStdIfKeyPressed_Story_1,If ${key} is pressed,Si ${key} est enfoncé,,GML Visual story text
GMStdIfKeyPressed_Story_2,If ${key} is pressed on ${applyto},Si ${key} est enfoncé sur ${applyto},,GML Visual story text
GMStdIfKeyPressed_Story_3,If ${key} is not pressed,Si ${key} n'est pas enfoncé,,GML Visual story text
GMStdIfKeyPressed_Story_4,If ${key} is not pressed on ${applyto},Si ${key} n'est pas enfoncé sur ${applyto},,GML Visual story text
GMStdIfKeyDown_Story_1,If ${key} is down,Si ${key} est maintenu,,GML Visual story text
GMStdIfKeyDown_Story_2,If ${key} is down on ${applyto},Si ${key} est maintenu sur ${applyto},,GML Visual story text
GMStdIfKeyDown_Story_3,If ${key} is not down,Si ${key} n'est pas maintenu,,GML Visual story text
GMStdIfKeyDown_Story_4,If ${key} is not down on ${applyto},Si ${key} n'est pas maintenu sur ${applyto},,GML Visual story text
GMStdIfKeyUp_Story_1,If ${key} is released,Si ${key} est relâché,,GML Visual story text
GMStdIfKeyUp_Story_2,If ${key} is released on ${applyto},Si ${key} est relâché sur ${applyto},,GML Visual story text
GMStdIfKeyUp_Story_3,If ${key} is not released,Si ${key} n'est pas relâché,,GML Visual story text
GMStdIfKeyUp_Story_4,If ${key} is not released on ${applyto},Si ${key} n'est pas relâché sur ${applyto},,GML Visual story text
GMStdGPAxis_Story_1,Get ${axis} axis value on gamepad ${gp} into ${var},Extraire la valeur de l'axe ${axis} sur la manette ${gp} dans ${var},,GML Visual story text
GMStdGPAxis_Story_2,Get ${axis} axis value on gamepad ${gp} into ${var} on ${applyto},Extraire la valeur de l'axe ${axis} sur la manette ${gp} dans ${var} sur ${applyto},,GML Visual story text
GMStdGPAxis_Story_3,Get ${axis} axis value on gamepad ${gp} into temp ${var},Extraire la valeur de l'axe ${axis} sur la manette ${gp} dans le temp ${var},,GML Visual story text
GMStdGPAxis_Story_4,Get ${axis} axis value on gamepad ${gp} into temp ${var} on ${applyto},Extraire la valeur de l'axe ${axis} sur la manette ${gp} dans le temp ${var} sur ${applyto},,GML Visual story text
GMStdGPTrigger_Story_1,Get ${trigger} value on gamepad ${gp} into ${var},Extraire la valeur ${trigger} sur la manette ${gp} dans ${var},,GML Visual story text
GMStdGPTrigger_Story_2,Get ${trigger} value on gamepad ${gp} into ${var} on ${applyto},Extraire la valeur ${trigger} sur la manette ${gp} dans ${var} sur ${applyto},,GML Visual story text
GMStdGPTrigger_Story_3,Get ${trigger} value on gamepad ${gp} into temp ${var},Extraire la valeur ${trigger} sur la manette ${gp} dans le temp ${var},,GML Visual story text
GMStdGPTrigger_Story_4,Get ${trigger} value on gamepad ${gp} into temp ${var} on ${applyto},Extraire la valeur ${trigger} sur la manette ${gp} dans le temp ${var} sur ${applyto},,GML Visual story text
