Name,English,Translation,Restrictions,Comment
Account_Menu_ManageAccount,Manage Account,계정 관리,,"Account menu ""Account"""
AnimationManager_InvalidTransition,The transition specified '{0}' is not valid,지정된 전환 '{0}'이(가) 잘못되었습니다.,,The transition specified in the animation json is not a valid value
BackgroundLayer_HSpeed,Horizontal Speed,가로 스피드,,Numeric textbox label for horizontal scroll speed
BackgroundLayer_HTile,Horizontal Tile,가로 타일,,Checkbox label for horizontal tiling
BackgroundLayer_NoBackground,<no background>,<배경 없음>,,no background selected caption for the background layer button
BackgroundLayer_PosX,X Offset,X 오프셋,,Numeric textbox label for x pos offset
BackgroundLayer_PosY,Y Offset,Y 오프셋,,numeric textbox label for y pos offset
BackgroundLayer_Stretch,Stretch,늘리기,,Checkbox label for stretch
BackgroundLayer_VSpeed,Vertical Speed,세로 스피드,,Numeric textbox label for vertical scroll speed
BackgroundLayer_VTile,Vertical Tile,세로 타일,,Checkbox label for vertical tiling
Breakpoints,Breakpoints,중단점,,Breakpoints
Breakpoint_Delete,Delete Breakpoint,중단점 삭제,,delete breakpoint menu option
Breakpoint_GotoCode,Go To Code,코드로 이동,,breakpoint show code menu option
Breakpoint_MenuToggle,Toggle Breakpoint,중단점 토글,,toggle breakpoint menu option
Breakpoint_Help,"There are no breakpoints to display.\nTo place one, press F9 on the desired line in a code editor.",표시할 중단점이 없습니다.\n중단점을 배치하려면 코드 에디터의 원하는 줄에서 F9를 누르십시오.,,Breakpoint help text to be displayed when there are no breakpoints
Build_FailedCompile,ERROR: Project failed to compile: error code {0},오류: 프로젝트 컴파일 실패: 오류 코드 {0},,Error message when the project fails to compile
Build_FailedDeploy,ERROR: Project failed to deploy: error code {0},오류: 프로젝트 배포 실패: 오류 코드 {0},,Error message when the project fails to deploy
Build_FailedRun,ERROR: Project failed to run: error code {0},오류: 프로젝트 실행 실패: 오류 코드 {0},,Error message when the project fails to run
Button_Add,Add,추가,,Add button
Button_Cancel,Cancel,취소,,cancel button
Button_Delete,Delete,삭제,,Delete button
Button_Done,Done,완료,,Done button
Button_Import,Import,가져오기,,import button label
Button_Manage,Manage,관리,,Manage button
Button_No,No,아니요,,No
Button_OK,OK,확인,,ok button
Button_Rename,Rename,이름 바꾸기,,Rename button
Button_Resize,Resize,크기 조정,,resize button label
Button_Scale,Scale,스케일,,Image editor - scale button
Button_Yes,Yes,예,,Yes
Button_Next,Next,다음,,next button label
Button_Create,Create,생성,,create button label
Button_Apply,Apply,적용,,apply button label
Button_Remove_All,Remove All,모두 제거,,button label - remove all
Dialog_ResetLayout_Title,Reset Layout,레이아웃 다시 설정,,Reset layout dialog title
Dialog_ResetLayout,Resetting the project layout will close any open resources. Are you sure you want to reset the layout?,프로젝트 레이아웃을 다시 설정하면 모든 열려 있는 리소스가 닫힙니다. 레이아웃을 다시 설정하시겠습니까?,,Dialog message reset layout
Dialog_ResetLayout_ChoicePref,Automatic response to resetting the project layout,프로젝트 레이아웃 다시 설정에 대한 자동 응답,,Default reset layout dialog choice
LicenseNotification_TrialExpiring,Your trial is due to expire in {0} days,체험판이 {0}일 후에 만료됩니다.,,Trial licence expiry notification
LicenseNotification_Expiring,Your licence is due to expire in {0} days,라이선스가 {0}일 후에 만료됩니다.,,Licence expiry notification
LicenseNotification_BuyNow,Buy Now,지금 구매하기,,Buy Now label
LicenseNotification_ButtonBuyNow,BUY NOW,지금 구매하기,,BUY NOW label
IDE_License_Label,Your licence is due to expire in {0} days,라이선스가 {0}일 후에 만료됩니다.,,IDE licence label
IDE_TrialLicense_Label,Your trial is due to expire in {0} days,체험판이 {0}일 후에 만료됩니다.,,IDE trial licence label
marketplace_certificate_settings,Marketplace Certificate Settings,마켓플레이스 인증서 설정,,marketplace certificate settings pref
Certificate_GenerateSucceeded,Successfully created certificate file: {0},인증서 파일 만들기 성공: {0},,certificate create success
Certificate_GenerateFailed,Failed to create certificate file: {0},인증서 파일 만들기 실패: {0},,certificate create failed
Certificate_FileAlreadyExists,Certificate file '{0}' already exists; please choose a new filename,인증서 파일 '{0}'이(가) 이미 있습니다. 새 파일 이름을 선택하십시오.,,certificate file exists
Certificate_RequiredFieldsMissing,Name and Password fields must be set,이름 및 비밀번호 필드를 설정해야 합니다.,,create certificate missing fields
Certificate_FileMissing,Unable to find certificate file '{0}',인증서 파일 '{0}'을(를) 찾을 수 없음,,certificate file missing
Certificate_Test_Title,Certificate Check,인증서 확인,,certificate test title
Certificate_PasswordFail,Password is NOT valid for certificate,인증서의 비밀번호가 잘못되었습니다.,,certificate password fail
Certificate_PasswordOK,Password is valid for certificate,인증서의 비밀번호가 올바릅니다.,,certificate password ok
CertProperties_Heading,Set .pem certificate file and password,.pem 인증서 파일 및 비밀번호 설정,,certificate properties heading
CertProperties_Heading2,(you can use an existing GameMaker marketplace certificate),(기존 GameMaker marketplace 인증서를 사용할 수 있습니다.),,certificate properties heading 2
CertProperties_CertificateFile,Certificate File:,인증서 파일:,,certificate file label
CertProperties_CertificatePassword,Certificate Password:,인증서 비밀번호:,,certificate password label
CertProperties_Check,Check,확인,,certificate properties check certificate button label
CertProperties_CheckTooltip,Check that the password is valid for the selected certficate file,선택한 인증서 파일의 비밀번호가 올바른지 확인하십시오.,,certificate properties check tooltip
CertProperties_CreateInfoLabel,"If you don't have a certificate, you can create one:",인증서가 없는 경우 인증서를 만들 수 있습니다.,,certificate properties create info
CertProperties_CreateNewCertificate,Create new certificate,새 인증서 만들기,,certificate properties create new certificate button label
CertProperties_CreateCertificate,Create Certificate,인증서 만들기,,certificate properties create certificate button label
CertProperties_EnterCertDetails,Enter new certificate details:,새 인증서 세부사항 입력:,,certificate properties enter certificate details
CertProperties_PublisherName,Publisher Name:,퍼블리셔 이름:,,cert properties author name
CertProperties_CreatePublisherAccount,Create Publisher Account,퍼블리셔 계정 만들기,,create publisher account button label
CodeWindow_2Column,2 columns,열 2개,,Document window layout menu option - 2columns
CodeWindow_3Column,3 columns,열 3개,,Document window layout menu option - 3 columns
CodeWindow_Fullscreen,Fullscreen workspace tab,전체화면 작업영역 탭,,Document window layout menu option - fullscreen workspace tab
CodeWindow_Menu_Help,Keyword help,키워드 도움말,,Code window help menu option
CodeWindow_Menu_ShowResource,Show resource,리소스 표시,,Code window show resource menu option
CodeWindow_SingleColumn,Single pane,단일 창,,Document window layout menu option - 1 column
CodeWindow_Title,Code,코드,,fullscreen code editor workspace tab title
CodeWindow_RestoreToWorkspace,Restore to Workspace,작업영역으로 전환,,code editor restore to workspace context menu option
CodeWindow_GotoObject,Go to Object,오브젝트로 이동,,code editor go to object context menu option
CodeWindow_AddEvent,Add/Open Event,이벤트 추가/열기,,code editor event script add event context menu option
CodeWindow_OpenInheritedEvent,Open Inherited Event,상속된 이벤트 열기,,open inherited event context menu option
GotoLine_Title,Go To Line,줄로 이동,,goto line dialog title
GotoLine_Label,Line Number ({0} - {1}),줄 번호({0}~{1}),,goto line label
CompileErrors,Compile Errors,컴파일 오류,,Compile Errors tab title
CompileErrors_NoErrors,There are no compile errors to show!,표시할 컴파일 오류가 없습니다.,,No compile errors message
Configuration,Configuration,구성,,Configuration
Configuration_Select,Select Configuration,구성 선택,,Window title for config select
Configurations,Configurations,구성,,Configurations
Configurations_Add,Add New Configuration,새 구성 추가,,Add configuration window title
Configurations_Delete,Are you sure you want to delete configuration '{0}' and all of its children?,구성 '{0}' 및 그 하위 항목을 모두 삭제하시겠습니까?,,Confirm for deleting a configuration
Configurations_Delete_OtherConfigs,Are you sure? Deleting configuration '{0}' will also delete the following configurations: '{1}'.,계속하시겠습니까? 구성 '{0}'을(를) 삭제하면 구성 '{1}'도 삭제됩니다.,,Warning about deleting a configuration deleting child configs
Configurations_DeleteError,Cannot delete configuration '{0}',구성 '{0}'을(를) 삭제할 수 없습니다.,,Cannot delete a configuration error message
Configurations_DuplicateEntryError,Cannot duplicate existing configuration name,기존 구성 이름과 중복될 수 없습니다.,,Configuration name cannot be duplicated error message
Configurations_InvalidLicenseError,Cannot create configurations with GameMaker Trial,GameMaker 체험판으로 구성을 생성할 수 없습니다.,,Cannot create configurations with the Trial version of GameMaker error message
Configurations_InvalidNameError,The configuration name '{0}' is not valid,구성 이름 '{0}'이(가) 잘못되었습니다.,,Configuration name provided is invalid
Configurations_Manage,Manage Configurations,구성 관리,,Manage Configurations window title
Configurations_NameEmptyError,New configuration name cannot be empty,새 구성 이름은 비워둘 수 없습니다.,,Configuration name cannot be empty error message
Configurations_NewName,New Configuration Name,새 구성 이름,,New configuration label
Configurations_Parent,Parent Configuration,상위 구성,,Choose parent configuration label
Configurations_Promote,Promote,승격,,Promotion of a config up the config hierarchy
Configurations_Rename,Rename Configuration,구성 이름 바꾸기,,Rename configuration
Configurations_RenameError,Cannot rename '{0}' configuration,'{0}' 구성의 이름을 바꿀 수 없습니다.,,Configuration name cannot be renamed error message
Configurations_ConfirmPromote,Are you sure? Promoting a configuration cannot be undone,계속하시겠습니까? 구성 승격을 완료하지 못했습니다.,,Confirm the user really wants to promote a config
ContextMenu_AddMenuEntry,Add Menu Entry,메뉴 항목 추가,,Context menu option to add a menu entry at the end of the context menu
ContextMenu_AddMenuEntryAfter,Add Menu Entry Below,아래에 메뉴 항목 추가,,Context menu option to add a menu entry below the selected entry
ContextMenu_AddMenuEntryBefore,Add Menu Entry Above,위에 메뉴 항목 추가,,Context menu option to add a menu entry above the selected entry
ContextMenu_AddMenuSeparatorAfter,Add Menu Separator Below,메뉴 구분 기호 아래에 추가,,Context menu option to add a separator below the selected entry
ContextMenu_AddMenuSeparatorBefore,Add Menu Separator Above,메뉴 구분 기호 위에 추가,,Context menu option to add a separator above the selected entry
ContextMenu_AddSubMenuEntry,Add Sub Menu Entry,하위 메뉴 항목 추가,,Context menu option to add a sub menu entry at the end of the context menu
ContextMenu_AddSubMenuEntryAfter,Add Sub Menu Entry Below,하위 메뉴 항목 아래에 추가,,Context menu option to add a sub menu entry before the selected entry
ContextMenu_AddSubMenuEntryBefore,Add Sub Menu Entry Above,하위 메뉴 항목 위에 추가,,Context menu option to add a sub menu entry after the selected entry
ContextMenu_MoveEntryDown,Move Menu Item Down,메뉴 항목 아래로 이동,,Context menu option to move a menu entry or separator down
ContextMenu_MoveEntryUp,Move Menu Item Up,메뉴 항목 위로 이동,,Context menu option to move a menu entry or separator up
Dialog_AreYouSure,Are you sure?,계속하시겠습니까?,,"Generic ""Are you sure?"" dialog message"
Dialog_Confirm,Confirm,확인,,"Dialog ""confirm"" heading"
Dialog_Ignore,Ignore,무시,,dialog ignore label
Dialog_DeleteEvent_Query,Are you sure you want to remove the event with all its actions?,이벤트의 모든 동작과 함께 이벤트를 제거하시겠습니까?,,Delete event dialog confirmation query
Dialog_CutEvent_Query,Are you sure you want to cut the selected event?,선택한 이벤트를 잘라내시겠습니까?,,Cut event dialog confirmation query
Dialog_DeleteEvent_Query_Multiple,Are you sure you want to remove {0} events with all their actions?,이벤트의 모든 동작과 함께 이벤트 {0}개를 제거하시겠습니까?,,Delete multiple event dialog confirmation query
Dialog_DeleteFrame_Query,Delete the selected frames?,선택한 프레임을 삭제하시겠습니까?,,image editor delete frames confirm query
Dialog_PasteEvent_NotReady,The event is still being copied. Please try pasting again in a few seconds.,이벤트를 아직 복사하는 중입니다. 몇 초 후에 다시 붙여 넣으십시오.,,Not ready to paste yet message
Dialog_DontShowAgain,Don't show this message again,이 메시지를 다시 표시 안 함,,Message next to checkbox to allow the user to choose not to see this popup in future
Dialog_Error,Error,오류,,error dialog title
Dialog_NotReady,Not Ready,준비되지 않음,,not ready dialog title
Dialog_Success,Success,성공,,success dialog title
Dialog_Invalid,Invalid,잘못됨,,Dialog caption text for invalid input
Dialog_InvalidInput,Invalid input. Please provide the required information.,입력이 잘못되었습니다. 필수 정보를 제공하십시오.,,A dialog message for invalid input in dialogs
Dialog_SaveChangesToX,Save the changes to {0}?,변경 사항을 {0}에 저장하시겠습니까?,,Save changes to X query
Dialog_Warning,Warning,주의,,"Dialog ""Warning"" title"
DialogEditor_AddContextMenu,Add Context Menu,컨텍스트 메뉴 추가,,Context menu option to add a context menu to the selected gadget
DialogEditor_Cell,Grid Cell,그리드 셀,,Layout Hierarchy heading for a grid cell group
DialogEditor_ChildGadgets,Child Gadgets,하위 가젯,,Layout Hierarchy heading for a child gadgets group
DialogEditor_ChildWindows,Child Windows,하위 창,,Layout Hierarchy heading for a child windows group
DialogEditor_ClearLayoutList,Clear List,리스트 지우기,,Button label for clearing the open layout list
DialogEditor_Client,Client Panel,클라이언트 패널,,Layout Heirarchy heading for a client panel (window or tab)
DialogEditor_ClippedGadget,Clip To Parent,상위 항목에 잘라내기,,context menu option for setting if a gadget is clipped within its parent or not
DialogEditor_ColourDialog,Colour Dialog,색상 대화 상자,,layout hierarchy label for a colour dialog window
DialogEditor_ColourSelected,Selected Colour Display,선택한 색 표시,,layout hierarchy label for the selected colour display
DialogEditor_ColumnSplitter,Grid Column Splitter,그리드 열 분할기,,Layout Heirarchy heading for a grid column splitter
DialogEditor_ColumnDockSplitter,Grid Column Dock Splitter,그리드 열 도크 분할기,,Layout Heirarchy heading for a grid column dock splitter
DialogEditor_RowDockSplitter,Grid Row Dock Splitter,그리드 행 도크 분할기,,Layout Heirarchy heading for a grid row dock splitter
DialogEditor_GridSplitter,Grid Splitter,그리드 분할기,,gadget properties heading for a grid splitter
DialogEditor_DockSplitter,Grid Dock Splitter,그리드 도크 분할기,,gadget properties heading for a grid dock splitter
DialogEditor_ContextMenu,Context Menu,컨텍스트 메뉴,,Layout Heirarcy heading for a context menu
DialogEditor_CopyGadget,Copy Gadget,가젯 복사,,menu entry for copying a gadget to clipboard
DialogEditor_CutGadget,Cut Gadget,가젯 잘라내기,,menu entry for cutting a gadget to clipboard
DialogEditor_DeleteGadget,Delete Gadget,가젯 삭제,,menu entry for deleting the currently highlighted gadget
DialogEditor_DeleteLayout,Delete Layout,레이아웃 삭제,,Dialog editor delete layout menu entry
DialogEditor_DeleteLayout_AreYouSure,Are you sure you want to delete this layout?,이 레이아웃을 삭제하시겠습니까?,,Check the user really wants to delete the layout
DialogEditor_DuplicateLayoutName,Dialog Editor: Duplicate Layout Name,대화 상자 에디터: 중복된 레이아웃 이름,,log prompt for user to indicate the layout name is already in use
DialogEditor_DuplicateStyleName,A duplicate of stylename '{0}' was found in\n'{1}'\nthe style will continue to be saved in\n'{2}',중복된 스타일 이름 '{0}'이(가) \n'{1}'에서 검색되었습니다.\n해당 스타일은 \n'{2}'에 저장됩니다.,,warning message that a duplicate of a style name was found but will be ignored
DialogEditor_Error,Error,오류,,dialog editor error box title
DialogEditor_FailedToOpenJSON,Dialog Editor: Failed to open .json file: '{0}',대화 상자 에디터: .json 파일 '{0}'을(를) 열지 못했습니다.,,The .json file selected failed to load
DialogEditor_FileBrowse,Browse...,찾아보기…,,browse for filepath
DialogEditor_FileName,File name:,파일 이름:,,layout file name
DialogEditor_FlattenSubLayout,Flatten SubLayout,하위 레이아웃 평면화,,Context menu/menu bar entry for flattening a sub layout within a layout hierarchy
DialogEditor_Gadgets,Gadgets,가젯,,Layout Hierarchy heading for a gadgets group
DialogEditor_GUIBase,GUI Base,GUI 기준,,gadget properties heading for properties coming from the GUIBase class
DialogEditor_GUIStyle,Style,스타일,,Gadget properties heading for the guistyle class properties
DialogEditor_Hierarchy,Layout Hierarchy,레이아웃 계층 구조,,the title for the layout hierarchy window
DialogEditor_HighlightedGadgetInfo,"relative position: ({0}px, {1}px) dimension: ({2}px, {3}px)","상대 위치: ({0}px, {1}px) 차원: ({2}px, {3}px)",,display position and dimension of the currently highlighted gadget
DialogEditor_HSVTextEntry,HSV Input,HSV 입력,,layout hierarchy label for the HSV input boxes
DialogEditor_InvalidJSON,The style '{0}' is not a valid json primitive. Please amend or revert the style. No changes will be saved.,스타일 '{0}'이(가) 유효한 json 원시 값이 아닙니다. 스타일을 수정하거나 되돌리십시오. 변경 사항이 저장되지 않습니다.,,Error message when the user attempts to save a broken json style
DialogEditor_LabelAndIconCollection,Name And Icon,이름 및 아이콘,,Gadget properties heading for the LabelAndIcon class properties
DialogEditor_Layout,Layout,레이아웃,,Gadget properties heading for the basic layout properties group
DialogEditor_LayoutName,Layout name:,레이아웃 이름:,,layout name
DialogEditor_ListBoxItems,List Items,리스트 항목,,The layout hierarchy label for the list items
DialogEditor_LoadLayoutXML,Load Layout File,레이아웃 파일 로드,,Button prompt for loading a layout xml file
DialogEditor_MenuBarEntry,Menu Bar Entry,메뉴 표시줄 항목,,layout hierarchy label for menubarentry gadget
DialogEditor_MenuEntry,Menu Entry,메뉴 항목,,Layout Hierarchy heading for a menu entry
DialogEditor_NewLayout,New Layout,새 레이아웃,,Dialog editor new layout menu entry
DialogEditor_Node,Tree View Node,트리 보기 노드,,Tree view node label in the gadget layout hierarchy
DialogEditor_NoJSONSelected,Dialog Editor: No JSON File Selected,대화 상자 에디터: 선택된 JSON 파일 없음,,There was no .json file selected by the user
DialogEditor_NoLayoutSelected,Dialog Editor: No Layout Selected,대화 상자 에디터: 선택된 레이아웃 없음,,log prompt for user to indicate no layout was selected
DialogEditor_NoXMLSelected,Dialog Editor: No XML File Selected,대화 상자 에디터: 선택된 XML 파일 없음,,log prompt for user to indicate no xml file was selected
DialogEditor_OpenLayout,Open Layout,레이아웃 열기,,Dialog editor open layout menu entry
DialogEditor_OverridingStyleFile,The style name '{0}' is currently registered to\n'{2}'\nbut will now be saved to\n'{1}',스타일 이름 '{0}'이(가) 현재 \n'{2}'에 등록되어 있으나\n이제 \n'{1}'에 저장됩니다.,,Message when the user overrides a styles save file
DialogEditor_PasteGadget,Paste Gadget,가젯 붙여넣기,,menu entry for pasting a gadget from clipboard
DialogEditor_Properties,Gadget Layout Properties,가젯 레이아웃 등록정보,,the title for the layout properties window
DialogEditor_RadioGroup,Radio Button Group,라디오 버튼 그룹,,Layout hierarchy display name for radio button group
DialogEditor_ReloadImages,Reload Images,이미지 새로 고침,,menu bar entry for reloading all images in the dialog editor
DialogEditor_RemoveTestLayout,Remove Active Test Layouts,활성 테스트 레이아웃 제거,,Menu option to remove any active test layout windows from the dialog editor
DialogEditor_RevertAllStyles,Revert All Styles To Last Save,모든 스타일을 마지막 저장 상태로 되돌리기,,Revert the all the currently open styles to version on disk
DialogEditor_RevertAllStylesToOriginal,Revert All Styles To Original State,모든 스타일을 원본 상태로 되돌리기,,Revert the all the currently open styles to version of unmodified file on disk
DialogEditor_RevertStyle,Revert Style To Last Save,스타일을 마지막 저장 상태로 되돌리기,,Revert the currently active style to version on disk
DialogEditor_RevertStyleToOriginal,Revert Style To Original State,스타일을 원본 상태로 되돌리기,,Revert the currently active style to version of unmodified file on disk
DialogEditor_RGBATextEntry,RGBA Input,RGBA 입력,,layout hierarchy label for the RGBA input boxes
DialogEditor_RowSplitter,Grid Row Splitter,그리드 행 분할기,,Layout Heirarchy heading for a grid row splitter
DialogEditor_SaveAllStyles,Save All Styles,모든 스타일 저장,,Menu option to save all open styles to file
DialogEditor_SaveAsLayout,Save Layout As...,레이아웃을 다른 이름으로 저장...,,Dialog editor save as layout menu entry
DialogEditor_SaveFailed,Dialog Editor: Save failed due to error: {0} - {1},대화 상자 에디터: 다음 오류로 인해 저장 실패: {0} - {1},,lop propmt for user to indicate the save failed
DialogEditor_SaveLayout,Save Layout,레이아웃 저장,,Dialog editor save layout menu entry
DialogEditor_SaveStyle,Save Style,스타일 저장,,Menu option to save a style to file
DialogEditor_SaveStyleAs,Save Style As...,스타일을 다른 이름으로 저장...,,Menu option to save a style to a different file or with a different name
DialogEditor_ScrollPanel,Scroll Panel,패널 스크롤,,layout hierarchy display name for scroll panel
DialogEditor_SelectContextMenu,Edit Context Menu,컨텍스트 메뉴 편집,,Context menu option to select the context menu for the selected gadget so it can be edited
DialogEditor_SelectSaveFile,Select the file to save the style to. If the file doesn't already contain the style definition it will search all files within its folder.\nUse 'Save Style As...' to explicitly override save file,스타일을 저장할 파일을 선택하십시오. 파일에 스타일 정의가 기존에 포함되어 있지 않은 경우 해당 폴더 내의 모든 파일이 검색됩니다.\n'스타일을 다른 이름으로 저장...'을 사용하여 파일 저장을 명시적으로 재정의하십시오.,,Information about selecting a save file. Informs the user that if the file they have chosen doesn't already include the stylename it will search for the file that does inside the parent folder
DialogEditor_StyleEditor,Style Editor,스타일 에디터,,the title for the style editor window
DialogEditor_StyleName,Style name:,스타일 이름:,,style name
DialogEditor_StyleNotFound,The style wasn't found in this folder. It will append to the selected file unless an alternative is selected.,스타일이 이 폴더에 없습니다. 대체 스타일을 선택하지 않는 한 선택된 파일에 해당 스타일이 추가됩니다.,,Warning message that the style wasnt' found so it will be appended to the end of the given style instead
DialogEditor_SubMenuEntry,Sub Menu Entry,하위 메뉴 항목,,Layout hierarchy label for a sub menu entry
DialogEditor_TabControl,Tab Control Panel,탭 제어판,,Gadget toolbox display name for tab control
DialogEditor_TabItem,Tab,탭,,Layout Heirarchy heading for a tab
DialogEditor_TestLayout,Test Layout,레이아웃 테스트,,Dialog editor test layout menu entry
DialogEditor_Title,Dialog Editor,대화 상자 에디터,,title for the dialog editor window
DialogEditor_Toolbox,Gadget Toolbox,가젯 도구 상자,,title for the gadget toolbox window
DialogEditor_TreeViewNode,TreeViewNode,TreeViewNode,,Dialog editor TreeViewNode
DialogEditor_Warning,Warning,주의,,warning message box title
Edit_Menu_FindResource,Find Resource,리소스 찾기,,"Edit menu ""FindResource"""
Edit_Menu_Redo,Redo,복귀,,Redo menu entry
Edit_Menu_Search,Search & Replace,검색 및 바꾸기,,"Edit menu ""Search & Replace"""
Edit_Menu_Undo,Undo,취소,,Undo menu entry
Error_AnimBlendClone,{0} does not implement ICloneable,{0}이(가) ICloneable을 구현하지 않습니다.,,Any class that is used in the animation system must implement ICloneable
Error_CursorManagerDuplicateName,Attempting to add a cursor using image {1} with duplicated id {0} please assign a different name,ID {0}이(가) 중복된 이미지 {1}을(를) 사용하여 커서를 추가하려고 합니다. 다른 이름을 할당하십시오.,,Multiple cursors have been added with the same reference name
Error_CursorManagerFailedLoad,Attempted to load cursor {1} but received error '{0}',커서 {1}을(를) 로드하려고 했으나 오류 '{0}'이(가) 발생했습니다.,,File load failed for cursor image
Error_CursorManagerLoadingInfoMissing,Attempting to load cursor {0} but can't find loading info,커서 {0}을(를) 로드하려고 했으나 로딩 정보를 찾을 수 없습니다.,,The loading callback for a cursor can't find the loading hotspot info
Error_GadgetToolboxFailedLoad,Attempted to load gadget toolbox info but received error '{0}' - '{1}',가젯 도구 상자 정보를 로드하려고 했으나 오류 '{0}' - '{1}'이(가) 발생했습니다.,,Failed to load the gadget toolbox list
Error_GadgetToolboxInvalidGadget,Attempted to add gadget '{0}' to toolbox but it isn't registered with the layout manager,가젯 '{0}'을(를) 도구 상자에 추가하려고 했으나 레이아웃 관리자에 등록되어 있지 않습니다. ,,Invalid gadget specified in gadget toolbox list
Error_Cursors,Cursor Error,커서 오류,,Cursor error warning title
Error_GUILayout_AnchorRequiresParentPos,"A parent reliant anchor (bottom or right) has been set with no parent gadget, try setting the dimension instead",상위 의존 앵커(아래쪽 또는 오른쪽)에 상위 가젯이 설정되지 않았습니다. 그 대신 차원을 설정하십시오.,,Attempted to use an bottom or right anchor when there is no parent gadget to base the position upon
Error_GUILayout_DimensionAndBothAnchors,"A dimension input has been set along with both the associated anchors, the dimension input will be ignored","연결된 앵커 두 개 모두와 함께 차원 입력이 설정되었으므로, 차원 입력이 무시됩니다.",,"Both the dimension and the associated anchors have been set (for instance width, top and bottom) the dimension will be calculated from the anchors not the dimension input"
Error_GUILayout_FailedCalculatePosition,"Cannot calculate actual position of gadget, too few anchors and/or dimensions are set",가젯의 실제 위치를 계산할 수 없습니다. 앵커 및/또는 차원이 너무 적게 설정되었습니다.,,Gadget requires at least one anchor or the dimension to be set for each direction
Error_GUILayout_PercentageRequiresParentDimension,"An anchor or dimension has been set to percentage with no parent gadget, try using pixel instead",상위 가젯이 없는 상태에서 앵커 또는 차원이 백분율로 설정되었습니다. 그 대신 픽셀을 사용하십시오.,,Attempted to use percentage style values when there is no parent gadget to base it upon
Error_ProjectLoadFailure,Project load failed. Unable to load {0},프로젝트 로드에 실패했습니다. {0}을(를) 로드할 수 없음,,Project load failure
